Day,Accuracy,F1 Score,MAE,RMSE,MASE,RMSSE
1.0,0.5299806576402321,0.5605786618444847,0.17271738715219756,0.21205978215206608,27.125288466090392,18.910214216386887
2.0,0.8706563706563707,0.9308565531475749,0.18067070582717099,0.22077263556354787,28.374358214530325,19.687174009399165
3.0,0.8706563706563707,0.9308565531475749,0.18113778197231106,0.22144436490242872,28.447712584819577,19.747074786268584
4.0,0.8706563706563707,0.9308565531475749,0.18614655462997062,0.2270065887290415,29.234340992302137,20.243080407953666
5.0,0.8706563706563707,0.9308565531475749,0.1885560758613003,0.2306303221298867,29.612756619950513,20.566223128264113
6.0,0.8706563706563707,0.9308565531475749,0.1960779201028905,0.23894211183024078,30.794063251635155,21.307418474973197
7.0,0.8706563706563707,0.9308565531475749,0.19723617757418554,0.24071864186730244,30.97596774049358,21.46583872430926
