# Data Source: Currency metrics data from Yahoo Finance and CoinGecko (US Dollar Index, Gold Futures, BTC/USD, Gold/BTC Ratio)
Date,US Dollar Index,Gold Futures,BTC/USD,Gold/BTC Ratio
2018-09-17,94.51000213623048,1199.699951171875,6622.439232876713,0.1811568077840616
2018-09-18,94.62000274658205,1196.800048828125,6596.223013698631,0.18143717190014408
2018-09-19,94.5500030517578,1202.199951171875,6570.006794520548,0.1829830605615997
2018-09-20,93.91000366210938,1206.199951171875,6543.790575342467,0.1843274073771453
2018-09-21,94.22000122070312,1196.199951171875,6517.574356164384,0.1835345307630434
2018-09-24,94.26000213623048,1199.300048828125,6438.925698630138,0.18625778661854608
2018-09-25,94.12999725341795,1200.0,6412.709479452055,0.18712838993331973
2018-09-26,94.19000244140624,1194.0,6386.493260273974,0.18695705942838162
2018-09-27,95.0,1182.300048828125,6360.277041095891,0.18588813681996655
2018-09-28,95.19000244140624,1191.5,6334.060821917808,0.18810997139102953
2018-10-01,95.3000030517578,1187.0999755859375,6255.412164383562,0.1897716640231843
2018-10-02,95.51000213623048,1202.4000244140625,6229.19594520548,0.19302652139872595
2018-10-03,95.76000213623048,1198.300048828125,6202.979726027398,0.19318135827530064
2018-10-04,95.75,1197.199951171875,6176.7635068493155,0.19382318099832038
2018-10-05,95.62000274658205,1201.199951171875,6150.547287671234,0.19529968553850147
2018-10-08,95.7699966430664,1184.4000244140625,6071.898630136987,0.19506254905763165
2018-10-09,95.68000030517578,1187.199951171875,6045.682410958905,0.1963715376480673
2018-10-10,95.51000213623048,1189.300048828125,6019.466191780823,0.1975756671666392
2018-10-11,95.0199966430664,1223.5,5993.24997260274,0.2041463322225921
2018-10-12,95.22000122070312,1218.0999755859375,5967.033753424658,0.20413827471427218
2018-10-15,95.06999969482422,1226.4000244140625,5888.385095890411,0.2082744257453516
2018-10-16,95.0500030517578,1227.300048828125,5862.16887671233,0.20935938125283585
2018-10-17,95.58000183105467,1223.699951171875,5835.952657534247,0.20968298116539236
2018-10-18,95.9000015258789,1226.5,5809.736438356165,0.211111125782331
2018-10-19,95.70999908447266,1225.300048828125,5783.520219178083,0.21186059742041619
2018-10-22,96.01000213623048,1221.199951171875,5704.871561643837,0.21406265469366517
2018-10-23,95.95999908447266,1233.4000244140625,5678.655342465754,0.21719931040549864
2018-10-24,96.43000030517578,1227.800048828125,5652.4391232876715,0.217215970317959
2018-10-25,96.68000030517578,1229.0999755859375,5626.22290410959,0.21845916817269362
2018-10-26,96.36000061035156,1232.5,5600.006684931507,0.2200890229857064
2018-10-29,96.58000183105467,1224.5,5521.358027397261,0.2217751491433753
2018-10-30,97.01000213623048,1222.5999755859375,5495.1418082191785,0.22248742948858455
2018-10-31,97.12999725341795,1212.300048828125,5468.925589041097,0.22167060587867418
2018-11-01,96.27999877929688,1236.0,5442.709369863014,0.22709277971811095
2018-11-02,96.54000091552734,1230.9000244140625,5416.4931506849325,0.2272503611046589
2018-11-05,96.3499984741211,1229.800048828125,5337.844493150686,0.23039263328224652
2018-11-06,96.31999969482422,1223.800048828125,5311.628273972603,0.23040016840501465
2018-11-07,96.0,1226.199951171875,5285.412054794521,0.23199703986363
2018-11-08,96.63999938964844,1222.9000244140625,5259.195835616439,0.2325260482091792
2018-11-09,96.91000366210938,1206.4000244140625,5232.979616438357,0.23053787953318192
2018-11-12,97.54000091552734,1201.300048828125,5154.330958904111,0.23306614542337026
2018-11-13,97.3000030517578,1199.199951171875,5128.114739726028,0.23384811222768054
2018-11-14,96.8000030517578,1207.9000244140625,5101.898520547946,0.23675500787583945
2018-11-15,96.93000030517578,1212.800048828125,5075.682301369863,0.23894325468337635
2018-11-16,96.47000122070312,1220.800048828125,5049.466082191782,0.24176814517748416
2018-11-19,96.19000244140624,1223.0999755859375,4970.8174246575345,0.2460561052833686
2018-11-20,96.80999755859376,1219.0,4944.601205479452,0.24653150968962723
2018-11-21,96.70999908447266,1225.800048828125,4918.384986301371,0.24922816173239978
2018-11-23,96.91999816894533,1221.0,4865.952547945206,0.25092723119866917
2018-11-26,97.06999969482422,1220.199951171875,4787.30389041096,0.25488249317448874
2018-11-27,97.37000274658205,1211.199951171875,4761.087671232877,0.25439564125023484
2018-11-28,96.79000091552734,1221.4000244140625,4734.871452054795,0.25795843388398876
2018-11-29,96.77999877929688,1224.0999755859375,4708.655232876714,0.25996806201461553
2018-11-30,97.2699966430664,1220.199951171875,4682.439013698631,0.26059067669693925
2018-12-03,97.04000091552734,1233.9000244140625,4603.790356164383,0.2680182912242941
2018-12-04,96.97000122070312,1241.0999755859375,4577.574136986303,0.2711261332848734
2018-12-06,96.80999755859376,1238.0999755859375,4525.141698630137,0.27360468644788255
2018-12-07,96.51000213623048,1246.800048828125,4498.925479452055,0.2771328519493456
2018-12-10,97.22000122070312,1243.699951171875,4420.276821917809,0.2813624578906521
2018-12-11,97.38999938964844,1241.9000244140625,4394.060602739726,0.2826315193831713
2018-12-12,97.04000091552734,1244.4000244140625,4367.844383561645,0.28490026547130526
2018-12-13,97.05999755859376,1242.699951171875,4341.628164383563,0.28622901458174904
2018-12-14,97.44000244140624,1237.0,4315.41194520548,0.28664702598655384
2018-12-17,97.0999984741211,1247.4000244140625,4236.763287671234,0.2944228741888727
2018-12-18,97.13999938964844,1249.199951171875,4210.5470684931515,0.2966835261193107
2018-12-19,97.04000091552734,1252.0999755859375,4184.330849315069,0.29923541437716217
2018-12-20,96.27999877929688,1263.5999755859375,4158.114630136986,0.3038877202729519
2018-12-21,96.95999908447266,1253.800048828125,4131.8984109589055,0.3034440647191882
2018-12-24,96.5500030517578,1267.5,4053.2497534246577,0.3127120402410605
2018-12-26,97.0500030517578,1269.199951171875,4000.8173150684943,0.3172351675223007
2018-12-27,96.4800033569336,1277.300048828125,3974.6010958904117,0.32136559569432144
2018-12-28,96.38999938964844,1279.9000244140625,3948.384876712329,0.3241578681862916
2018-12-31,96.16999816894533,1278.300048828125,3869.736219178083,0.3303326057453164
2019-01-02,96.81999969482422,1281.0,3852.698301369863,0.33249424164475283
2019-01-03,96.30999755859376,1291.800048828125,3861.876602739726,0.3345006020937295
2019-01-04,96.19000244140624,1282.699951171875,3871.054904109589,0.3313566929288797
2019-01-07,95.70999908447266,1286.800048828125,3898.589808219178,0.33006807900519225
2019-01-08,95.9000015258789,1283.199951171875,3907.768109589041,0.3283715704683465
2019-01-09,95.22000122070312,1289.300048828125,3916.946410958904,0.3291594812788089
2019-01-10,95.54000091552734,1284.699951171875,3926.124712328767,0.3272183247612274
2019-01-11,95.66999816894533,1287.0999755859375,3935.30301369863,0.32706502424479
2019-01-14,95.58999633789062,1289.0999755859375,3962.837917808219,0.3252971739754922
2019-01-15,95.97000122070312,1286.199951171875,3972.0162191780823,0.323815382465388
2019-01-16,96.05999755859376,1291.5999755859375,3981.194520547945,0.3244252369281796
2019-01-17,96.06999969482422,1291.0,3990.3728219178083,0.3235286670230312
2019-01-18,96.33999633789062,1281.300048828125,3999.551123287671,0.32036096285097204
2019-01-22,96.3000030517578,1282.5,4036.2643287671235,0.3177443040237505
2019-01-23,96.12000274658205,1283.0999755859375,4045.4426301369863,0.31717171466660726
2019-01-24,96.5999984741211,1279.0999755859375,4054.6209315068495,0.3154672156024647
2019-01-25,95.79000091552734,1297.4000244140625,4063.7992328767123,0.3192579037659913
2019-01-28,95.75,1302.4000244140625,4091.3341369863015,0.3183313757339354
2019-01-29,95.81999969482422,1308.199951171875,4100.512438356164,0.3190332844585428
2019-01-30,95.33999633789062,1309.9000244140625,4109.6907397260275,0.31873445165885816
2019-01-31,95.58000183105467,1319.699951171875,4118.869041095891,0.32040347435293737
2019-02-01,95.58000183105467,1316.9000244140625,4128.047342465754,0.319012820145482
2019-02-04,95.8499984741211,1314.300048828125,4155.582246575343,0.3162733814043154
2019-02-05,96.0999984741211,1314.199951171875,4164.760547945206,0.3155523435363577
2019-02-06,96.41999816894533,1309.5,4173.938849315068,0.3137324353026603
