# Data Source: Blockchain.com Public Charts API (https://www.blockchain.com/explorer/charts),Open,High,Low,Close,Volume,CloseUSD
1159929.49722438,,,,,,
1159929.49722438,,,,,,
1159929.49722438,,,,,,
1159929.49722438,,,,,,
1159929.49722438,,,,,,
1205343.61824952,,,,,,
1250757.73927466,,,,,,
1250757.73927466,,,,,,
1250757.73927466,,,,,,
1250757.73927466,,,,,,
1250757.73927466,,,,,,
1279243.049939365,,,,,,
1307728.36060407,,,,,,
1307728.36060407,,,,,,
1307728.36060407,,,,,,
1307728.36060407,,,,,,
1307728.36060407,,,,,,
1343687.89990918,,,,,,
1379647.43921429,,,,,,
1379647.43921429,,,,,,
1379647.43921429,,,,,,
1379647.43921429,,,,,,
1379647.43921429,,,,,,
1379647.43921429,,,,,,
1379647.43921429,,,,,,
1377974.853550335,,,,,,
1376302.26788638,,,,,,
1376302.26788638,,,,,,
1376302.26788638,,,,,,
1376302.26788638,,,,,,
1376302.26788638,,,,,,
1436640.431455975,,,,,,
1496978.59502557,,,,,,
1496978.59502557,,,,,,
1496978.59502557,,,,,,
1496978.59502557,,,,,,
1496978.59502557,,,,,,
1497636.47892104,,,,,,
1498294.36281651,,,,,,
1498294.36281651,,,,,,
1498294.36281651,,,,,,
1498294.36281651,,,,,,
1498294.36281651,,,,,,
1498294.36281651,,,,,,
1498294.36281651,,,,,,
1562423.922072725,,,,,,
1626553.48132894,,,,,,
1626553.48132894,,,,,,
1626553.48132894,,,,,,
1626553.48132894,,,,,,
1626553.48132894,,,,,,
1610340.14944487,,,,,,
1594126.8175608,,,,,,
1577913.48567673,,,,,,
1577913.48567673,,,,,,
1577913.48567673,,,,,,
1577913.48567673,,,,,,
1577913.48567673,,,,,,
1577913.48567673,,,,,,
1577913.48567673,,,,,,
1577913.48567673,,,,,,
1577913.48567673,,,,,,
1577913.48567673,,,,,,
1554805.547804583,,,,,,
1531697.6099324366,,,,,,
1508589.67206029,,,,,,
1508589.67206029,,,,,,
1508589.67206029,,,,,,
1508589.67206029,,,,,,
1508589.67206029,,,,,,
1508589.67206029,,,,,,
1508589.67206029,,,,,,
1583462.2859896566,,,,,,
1658334.8999190233,,,,,,
1733207.51384839,,,,,,
1733207.51384839,,,,,,
1733207.51384839,,,,,,
1733207.51384839,,,,,,
1733207.51384839,,,,,,
1733207.51384839,,,,,,
1733207.51384839,,,,,,
1733207.51384839,,,,,,
1733207.51384839,,,,,,
1733207.51384839,,,,,,
1685829.9965146966,,,,,,
1638452.4791810033,,,,,,
1591074.96184731,,,,,,
1591074.96184731,,,,,,
1591074.96184731,,,,,,
1591074.96184731,,,,,,
1591074.96184731,,,,,,
1591074.96184731,,,,,,
1591074.96184731,,,,,,
1591074.96184731,,,,,,
1591074.96184731,,,,,,
1591074.96184731,,,,,,
1588442.5903795434,,,,,,
1585810.2189117766,,,,,,
1583177.84744401,,,,,,
1583177.84744401,,,,,,
1583177.84744401,,,,,,
1583177.84744401,,,,,,
1630974.0846938333,,,,,,
1678770.3219436568,,,,,,
1726566.55919348,,,,,,
1726566.55919348,,,,,,
1726566.55919348,,,,,,
1726566.55919348,,,,,,
1726566.55919348,,,,,,
1726566.55919348,,,,,,
1726566.55919348,,,,,,
1726566.55919348,,,,,,
1726566.55919348,,,,,,
1726566.55919348,,,,,,
1734862.5512425466,,,,,,
1743158.5432916137,,,,,,
1751454.53534068,,,,,,
1751454.53534068,,,,,,
1751454.53534068,,,,,,
1751454.53534068,,,,,,
1751454.53534068,,,,,,
1751454.53534068,,,,,,
1751454.53534068,,,,,,
1789766.7918948566,,,,,,
1828079.0484490327,,,,,,
1866391.30500321,,,,,,
1866391.30500321,,,,,,
1866391.30500321,,,,,,
1866391.30500321,,,,,,
1866391.30500321,,,,,,
1866391.30500321,,,,,,
1866391.30500321,,,,,,
1923151.232899913,,,,,,
1979911.1607966167,,,,,,
2036671.08869332,,,,,,
2036671.08869332,,,,,,
2036671.08869332,,,,,,
2036671.08869332,,,,,,
2036671.08869332,,,,,,
2036671.08869332,,,,,,
2036671.08869332,,,,,,
2036671.08869332,,,,,,
2036671.08869332,,,,,,
2036671.08869332,,,,,,
2088069.3824965,,,,,,
2139467.67629968,,,,,,
2190865.97010286,,,,,,
2190865.97010286,,,,,,
2190865.97010286,,,,,,
2190865.97010286,,,,,,
2190865.97010286,,,,,,
2190865.97010286,,,,,,
2190865.97010286,,,,,,
2274124.84904056,,,,,,
2357383.7279782603,,,,,,
2440642.60691596,,,,,,
2440642.60691596,,,,,,
2440642.60691596,,,,,,
2440642.60691596,,,,,,
2440642.60691596,,,,,,
2440642.60691596,,,,,,
2440642.60691596,,,,,,
2525111.055595644,,,,,,
2609579.5042753266,,,,,,
2694047.95295501,,,,,,
2694047.95295501,,,,,,
2694047.95295501,,,,,,
2694047.95295501,,,,,,
2694047.95295501,,,,,,
2694047.95295501,,,,,,
2694047.95295501,,,,,,
2750745.47124033,,,,,,
2807442.9895256497,,,,,,
2864140.50781097,,,,,,
2864140.50781097,,,,,,
2864140.50781097,,,,,,
2864140.50781097,,,,,,
2864140.50781097,,,,,,
2864140.50781097,,,,,,
2864140.50781097,,,,,,
2864140.50781097,,,,,,
2959384.017379805,,,,,,
3054627.52694864,,,,,,
3054627.52694864,,,,,,
3054627.52694864,,,,,,
3054627.52694864,,,,,,
3054627.52694864,,,,,,
3063474.6294847,,,,,,
3072321.73202076,,,,,,
3072321.73202076,,,,,,
3072321.73202076,,,,,,
3072321.73202076,,,,,,
3072321.73202076,,,,,,
3188339.0625055498,,,,,,
3304356.39299034,,,,,,
3304356.39299034,,,,,,
3304356.39299034,,,,,,
3304356.39299034,,,,,,
3304356.39299034,,,,,,
3304356.39299034,,,,,,
3304356.39299034,,,,,,
3336561.76676164,,,,,,
3368767.14053294,,,,,,
3368767.14053294,,,,,,
3368767.14053294,,,,,,
3368767.14053294,,,,,,
3368767.14053294,,,,,,
3403838.05034604,,,,,,
3438908.96015914,,,,,,
3438908.96015914,,,,,,
3438908.96015914,,,,,,
3438908.96015914,,,,,,
3438908.96015914,,,,,,
3438908.96015914,,,,,,
3438908.96015914,,,,,,
3404545.37971849,,,,,,
3370181.79927784,,,,,,
3370181.79927784,,,,,,
3370181.79927784,,,,,,
3370181.79927784,,,,,,
3370181.79927784,,,,,,
3370181.79927784,,,,,,
3370181.79927784,,,,,,
3370181.79927784,,,,,,
3370181.79927784,,,,,,
3370181.79927784,,,,,,
3240000.07183125,,,,,,
3109818.34438466,,,,,,
2979636.61693807,,,,,,
2979636.61693807,,,,,,
2979636.61693807,,,,,,
2979636.61693807,,,,,,
2979636.61693807,,,,,,
3114593.10071264,,,,,,
3249549.58448721,,,,,,
3249549.58448721,,,,,,
3249549.58448721,,,,,,
3249549.58448721,,,,,,
3249549.58448721,,,,,,
3249549.58448721,,,,,,
3249549.58448721,,,,,,
3109162.45828114,,,,,,
2968775.33207507,,,,,,
2968775.33207507,,,,,,
2968775.33207507,,,,,,
2968775.33207507,,,,,,
2968775.33207507,,,,,,
3122119.959320345,,,,,,
3275464.58656562,,,,,,
3275464.58656562,,,,,,
3275464.58656562,,,,,,
3275464.58656562,,,,,,
3275464.58656562,,,,,,
3463238.108629415,,,,,,
3651011.63069321,,,,,,
3651011.63069321,,,,,,
3651011.63069321,,,,,,
3651011.63069321,,,,,,
3651011.63069321,,,,,,
4009443.815767705,,,,,,
4367876.0008422,,,,,,
4367876.0008422,,,,,,
4367876.0008422,,,,,,
4367876.0008422,,,,,,
4367876.0008422,,,,,,
4607761.576453905,,,,,,
4847647.15206561,,,,,,
4847647.15206561,,,,,,
4847647.15206561,,,,,,
4847647.15206561,,,,,,
4847647.15206561,,,,,,
5771736.71733093,,,,,,
6695826.28259625,,,,,,
6695826.28259625,,,,,,
6695826.28259625,,,,,,
6695826.28259625,,,,,,
6695826.28259625,,,,,,
7184413.101380196,,,,,,
7672999.92016414,,,,,,
7672999.92016414,,,,,,
7672999.92016414,,,,,,
7672999.92016414,,,,,,
7672999.92016414,,,,,,
8323647.967525995,,,,,,
8974296.01488785,,,,,,
8974296.01488785,,,,,,
8974296.01488785,,,,,,
8974296.01488785,,,,,,
8974296.01488785,,,,,,
9525294.449153274,,,,,,
10076292.8834187,,,,,,
10076292.8834187,,,,,,
10076292.8834187,,,,,,
10076292.8834187,,,,,,
10076292.8834187,,,,,,
10076292.8834187,,,,,,
10446614.4093994,,,,,,
10816935.9353801,,,,,,
11187257.4613608,,,,,,
11187257.4613608,,,,,,
11187257.4613608,,,,,,
11187257.4613608,,,,,,
11187257.4613608,,,,,,
11187257.4613608,,,,,,
11187257.4613608,,,,,,
11509308.877499131,,,,,,
11831360.293637466,,,,,,
12153411.7097758,,,,,,
12153411.7097758,,,,,,
12153411.7097758,,,,,,
12153411.7097758,,,,,,
12153411.7097758,,,,,,
12153411.7097758,,,,,,
12153411.7097758,,,,,,
13304152.0336125,,,,,,
14454892.3574492,,,,,,
15605632.6812859,,,,,,
15605632.6812859,,,,,,
15605632.6812859,,,,,,
15605632.6812859,,,,,,
15605632.6812859,,,,,,
15605632.6812859,,,,,,
15605632.6812859,,,,,,
16850174.544986166,,,,,,
18094716.40868644,,,,,,
19339258.2723867,,,,,,
19339258.2723867,,,,,,
19339258.2723867,,,,,,
19339258.2723867,,,,,,
19339258.2723867,,,,,,
19339258.2723867,,,,,,
19339258.2723867,,,,,,
20004615.219585467,,,,,,
20669972.166784234,,,,,,
21335329.113983,,,,,,
