# Data Source: Blockchain.com Public Charts API (https://www.blockchain.com/explorer/charts),Open,High,Low,Close,Volume,CloseUSD
13.6166666666667,,,,,,
13.6166666666667,,,,,,
13.6166666666667,,,,,,
13.816666666666698,,,,,,
14.0166666666667,,,,,,
13.675,,,,,,
13.3333333333333,,,,,,
13.19166666666665,,,,,,
13.05,,,,,,
12.95833333333335,,,,,,
12.8666666666667,,,,,,
12.858333333333348,,,,,,
12.85,,,,,,
11.86666666666665,,,,,,
10.8833333333333,,,,,,
13.9583333333333,,,,,,
17.0333333333333,,,,,,
16.758333333333297,,,,,,
16.4833333333333,,,,,,
14.85,,,,,,
13.2166666666667,,,,,,
12.025,,,,,,
10.8333333333333,,,,,,
12.075,,,,,,
13.3166666666667,,,,,,
14.733333333333348,,,,,,
16.15,,,,,,
12.566666666666665,,,,,,
8.98333333333333,,,,,,
8.13333333333333,,,,,,
7.28333333333333,,,,,,
7.73333333333333,,,,,,
8.18333333333333,,,,,,
8.575,,,,,,
8.96666666666667,,,,,,
8.425,,,,,,
7.88333333333333,,,,,,
8.441666666666665,,,,,,
9.0,,,,,,
9.079166666666666,,,,,,
9.15833333333333,,,,,,
8.53333333333333,,,,,,
7.90833333333333,,,,,,
8.729166666666664,,,,,,
9.55,,,,,,
9.145833333333336,,,,,,
8.74166666666667,,,,,,
9.508333333333336,,,,,,
10.275,,,,,,
9.470833333333337,,,,,,
8.66666666666667,,,,,,
9.622222222222211,,,,,,
10.577777777777756,,,,,,
11.5333333333333,,,,,,
10.76111111111109,,,,,,
9.98888888888888,,,,,,
9.21666666666667,,,,,,
9.711111111111114,,,,,,
10.205555555555556,,,,,,
10.7,,,,,,
10.427777777777775,,,,,,
10.155555555555551,,,,,,
9.88333333333333,,,,,,
9.37222222222222,,,,,,
8.861111111111109,,,,,,
8.35,,,,,,
8.53888888888889,,,,,,
8.72777777777778,,,,,,
8.91666666666667,,,,,,
9.12777777777778,,,,,,
9.33888888888889,,,,,,
9.55,,,,,,
11.427777777777766,,,,,,
13.305555555555534,,,,,,
15.1833333333333,,,,,,
14.194444444444434,,,,,,
13.205555555555566,,,,,,
12.2166666666667,,,,,,
11.905555555555567,,,,,,
11.594444444444433,,,,,,
11.2833333333333,,,,,,
13.0222222222222,,,,,,
14.7611111111111,,,,,,
16.5,,,,,,
14.15,,,,,,
11.8,,,,,,
9.45,,,,,,
9.872222222222232,,,,,,
10.294444444444467,,,,,,
10.7166666666667,,,,,,
12.069444444444468,,,,,,
13.422222222222231,,,,,,
14.775,,,,,,
14.7888888888889,,,,,,
14.8027777777778,,,,,,
14.8166666666667,,,,,,
13.9777777777778,,,,,,
13.1388888888889,,,,,,
12.3,,,,,,
16.127777777777766,,,,,,
19.95555555555553,,,,,,
23.7833333333333,,,,,,
22.952777777777765,,,,,,
22.12222222222224,,,,,,
21.2916666666667,,,,,,
18.7666666666667,,,,,,
16.2416666666667,,,,,,
13.7166666666667,,,,,,
13.8666666666667,,,,,,
14.0166666666667,,,,,,
14.1666666666667,,,,,,
12.950000000000031,,,,,,
11.733333333333366,,,,,,
10.5166666666667,,,,,,
10.894444444444469,,,,,,
11.272222222222233,,,,,,
11.65,,,,,,
13.822222222222234,,,,,,
15.994444444444468,,,,,,
18.1666666666667,,,,,,
17.8666666666667,,,,,,
17.566666666666702,,,,,,
17.2666666666667,,,,,,
16.411111111111133,,,,,,
15.555555555555566,,,,,,
14.7,,,,,,
13.7611111111111,,,,,,
12.8222222222222,,,,,,
11.8833333333333,,,,,,
12.277777777777768,,,,,,
12.672222222222231,,,,,,
13.0666666666667,,,,,,
12.8666666666667,,,,,,
12.6666666666667,,,,,,
12.4666666666667,,,,,,
11.7166666666667,,,,,,
10.9666666666667,,,,,,
10.2166666666667,,,,,,
11.022222222222236,,,,,,
11.827777777777769,,,,,,
12.6333333333333,,,,,,
12.8111111111111,,,,,,
12.9888888888889,,,,,,
13.1666666666667,,,,,,
14.133333333333368,,,,,,
15.100000000000032,,,,,,
16.0666666666667,,,,,,
15.122222222222232,,,,,,
14.177777777777766,,,,,,
13.2333333333333,,,,,,
12.03333333333331,,,,,,
10.83333333333332,,,,,,
9.63333333333333,,,,,,
10.149999999999986,,,,,,
10.666666666666645,,,,,,
11.1833333333333,,,,,,
11.5222222222222,,,,,,
11.8611111111111,,,,,,
12.2,,,,,,
13.3388888888889,,,,,,
14.4777777777778,,,,,,
15.6166666666667,,,,,,
14.8777777777778,,,,,,
14.1388888888889,,,,,,
13.4,,,,,,
13.733333333333334,,,,,,
14.066666666666666,,,,,,
14.4,,,,,,
13.5611111111111,,,,,,
12.7222222222222,,,,,,
11.8833333333333,,,,,,
12.8222222222222,,,,,,
13.7611111111111,,,,,,
14.7,,,,,,
14.152777777777766,,,,,,
13.605555555555531,,,,,,
13.0583333333333,,,,,,
12.1375,,,,,,
11.2166666666667,,,,,,
11.7666666666667,,,,,,
12.3166666666667,,,,,,
12.4,,,,,,
12.4833333333333,,,,,,
12.2083333333333,,,,,,
11.9333333333333,,,,,,
12.5583333333333,,,,,,
13.1833333333333,,,,,,
12.066666666666649,,,,,,
10.95,,,,,,
10.80833333333335,,,,,,
10.6666666666667,,,,,,
10.087500000000016,,,,,,
9.50833333333333,,,,,,
10.516666666666666,,,,,,
11.525,,,,,,
13.0125,,,,,,
14.5,,,,,,
12.775,,,,,,
11.05,,,,,,
13.44166666666665,,,,,,
15.8333333333333,,,,,,
14.96666666666665,,,,,,
14.1,,,,,,
14.33333333333335,,,,,,
14.5666666666667,,,,,,
15.08333333333335,,,,,,
15.6,,,,,,
12.75,,,,,,
9.9,,,,,,
10.74166666666665,,,,,,
11.5833333333333,,,,,,
14.0833333333333,,,,,,
16.5833333333333,,,,,,
14.8333333333333,,,,,,
13.0833333333333,,,,,,
12.25,,,,,,
11.4166666666667,,,,,,
12.383333333333368,,,,,,
13.350000000000032,,,,,,
14.3166666666667,,,,,,
13.508333333333368,,,,,,
