Date,Close,High,Low,Open,Volume,Index,Currency,Daily_Return,MA_5,MA_20,MA_50,MA_200,Volatility_20,CloseUSD
,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,,,,,,,,,
2012-01-03,2648.719970703125,2665.89990234375,2641.97998046875,2657.389892578125,1636850000.0,IXIC,USD,,,,,,,2648.719970703125
2012-01-04,2648.360107421875,2653.179931640625,2627.22998046875,2639.89990234375,1670530000.0,IXIC,USD,-0.00013586309056090595,,,,,,2648.360107421875
2012-01-05,2669.860107421875,2673.56005859375,2631.22998046875,2642.570068359375,1836410000.0,IXIC,USD,0.008118231331059267,,,,,,2669.860107421875
2012-01-06,2674.219970703125,2682.1201171875,2658.830078125,2671.169921875,1683090000.0,IXIC,USD,0.0016329931553829002,,,,,,2674.219970703125
2012-01-09,2676.56005859375,2683.780029296875,2662.9599609375,2682.97998046875,1768080000.0,IXIC,USD,0.0008750543770750241,2663.54404296875,,,,,2676.56005859375
2012-01-10,2702.5,2712.5,2694.330078125,2704.419921875,1809500000.0,IXIC,USD,0.00969152226678549,2674.300048828125,,,,,2702.5
2012-01-11,2710.760009765625,2714.2900390625,2690.72998046875,2695.77001953125,1699660000.0,IXIC,USD,0.00305643284574475,2686.780029296875,,,,,2710.760009765625
2012-01-12,2724.699951171875,2726.429931640625,2697.320068359375,2716.8701171875,1669550000.0,IXIC,USD,0.005142447636836467,2697.747998046875,,,,,2724.699951171875
2012-01-13,2710.669921875,2712.929931640625,2689.580078125,2707.409912109375,1655960000.0,IXIC,USD,-0.005149201581201912,2705.03798828125,,,,,2710.669921875
2012-01-17,2728.080078125,2742.72998046875,2721.030029296875,2736.340087890625,1664210000.0,IXIC,USD,0.0064228241548336396,2715.3419921875,,,,,2728.080078125
2012-01-18,2769.7099609375,2769.7099609375,2730.050048828125,2731.159912109375,1968940000.0,IXIC,USD,0.015259773034636215,2728.783984375,,,,,2769.7099609375
2012-01-19,2788.330078125,2793.35009765625,2777.169921875,2779.739990234375,1959950000.0,IXIC,USD,0.006722767889095982,2744.297998046875,,,,,2788.330078125
2012-01-20,2786.699951171875,2787.199951171875,2775.8701171875,2776.0400390625,1949660000.0,IXIC,USD,-0.0005846248139392829,2756.697998046875,,,,,2786.699951171875
2012-01-23,2784.169921875,2804.989990234375,2769.820068359375,2786.2099609375,1652940000.0,IXIC,USD,-0.00090789440600203,2771.397998046875,,,,,2784.169921875
2012-01-24,2786.639892578125,2788.3798828125,2766.340087890625,2771.580078125,1620690000.0,IXIC,USD,0.0008871479731602516,2783.1099609375,,,,,2786.639892578125
2012-01-25,2818.31005859375,2822.7900390625,2788.949951171875,2803.22998046875,1918040000.0,IXIC,USD,0.011365001304967537,2792.82998046875,,,,,2818.31005859375
2012-01-26,2805.280029296875,2834.300048828125,2794.780029296875,2828.780029296875,1998970000.0,IXIC,USD,-0.004623348398854477,2796.219970703125,,,,,2805.280029296875
2012-01-27,2816.550048828125,2821.550048828125,2797.239990234375,2797.659912109375,1707350000.0,IXIC,USD,0.004017431205994404,2802.189990234375,,,,,2816.550048828125
2012-01-30,2811.93994140625,2816.85009765625,2782.43994140625,2790.39990234375,1668970000.0,IXIC,USD,-0.001636792296232481,2807.743994140625,,,,,2811.93994140625
2012-01-31,2813.840087890625,2830.449951171875,2798.77001953125,2825.760009765625,1786550000.0,IXIC,USD,0.0006757422007472869,2813.184033203125,2743.7950073242187,,,,2813.840087890625
2012-02-01,2848.27001953125,2855.72998046875,2825.18994140625,2830.10009765625,2125720000.0,IXIC,USD,0.01223592335214585,2819.176025390625,2753.772509765625,,,0.005616929438291255,2848.27001953125
2012-02-02,2859.679931640625,2868.22998046875,2849.39990234375,2854.10009765625,1913430000.0,IXIC,USD,0.00400590956304514,2830.056005859375,2764.3385009765625,,,0.005545776351078216,2859.679931640625
2012-02-03,2905.659912109375,2908.1298828125,2885.840087890625,2888.949951171875,2152890000.0,IXIC,USD,0.016078715649261888,2847.877978515625,2776.1284912109377,,,0.006123067859713634,2905.659912109375
2012-02-06,2901.989990234375,2903.030029296875,2887.330078125,2892.52001953125,1684490000.0,IXIC,USD,-0.0012630252631099514,2865.88798828125,2787.5169921875,,,0.0062218681376905996,2901.989990234375
2012-02-07,2904.080078125,2910.27001953125,2885.169921875,2895.909912109375,1784580000.0,IXIC,USD,0.0007202257408394086,2883.935986328125,2798.8929931640623,,,0.0062262045076735,2904.080078125
2012-02-08,2915.860107421875,2918.260009765625,2892.7099609375,2906.590087890625,1981150000.0,IXIC,USD,0.004056372062743119,2897.45400390625,2809.560998535156,,,0.0060860573357864175,2915.860107421875
2012-02-09,2927.22998046875,2930.679931640625,2904.510009765625,2922.4599609375,2153090000.0,IXIC,USD,0.003899320484523461,2910.964013671875,2820.3844970703126,,,0.006083379517773326,2927.22998046875
2012-02-10,2903.8798828125,2910.97998046875,2895.10009765625,2902.0,1787640000.0,IXIC,USD,-0.007976857920986014,2910.6080078125,2829.3434936523436,,,0.006622000665402025,2903.8798828125
2012-02-13,2931.389892578125,2933.929931640625,2913.889892578125,2926.2099609375,1619980000.0,IXIC,USD,0.009473535709397352,2916.48798828125,2840.3794921875,,,0.006455611426244623,2931.389892578125
2012-02-14,2931.830078125,2932.080078125,2911.60009765625,2921.699951171875,1881630000.0,IXIC,USD,0.0001501627429327801,2922.03798828125,2850.5669921875,,,0.006481034076199651,2931.830078125
2012-02-15,2915.830078125,2958.18994140625,2911.330078125,2943.419921875,2038980000.0,IXIC,USD,-0.005457342197073167,2922.031982421875,2857.872998046875,,,0.006172299131827439,2915.830078125
2012-02-16,2959.85009765625,2961.3798828125,2912.719970703125,2915.669921875,1945230000.0,IXIC,USD,0.015096908376621476,2928.556005859375,2866.4489990234374,,,0.006726431751672464,2959.85009765625
2012-02-17,2951.780029296875,2962.780029296875,2941.550048828125,2958.219970703125,1973900000.0,IXIC,USD,-0.002726512523646085,2938.13603515625,2874.7030029296875,,,0.006803297737714754,2951.780029296875
2012-02-21,2948.570068359375,2965.050048828125,2934.070068359375,2957.300048828125,1821540000.0,IXIC,USD,-0.0010874661748642156,2941.5720703125,2882.9230102539063,,,0.006808708914770736,2948.570068359375
2012-02-22,2933.169921875,2950.3701171875,2929.679931640625,2942.77001953125,1706310000.0,IXIC,USD,-0.005222920306229617,2941.8400390625,2890.24951171875,,,0.007036778833628123,2933.169921875
2012-02-23,2956.97998046875,2958.419921875,2922.9599609375,2933.159912109375,1768390000.0,IXIC,USD,0.008117517644027128,2950.07001953125,2897.1830078125,,,0.006858832918111008,2956.97998046875
2012-02-24,2963.75,2970.8798828125,2958.820068359375,2963.1298828125,1643180000.0,IXIC,USD,0.002289504689232613,2950.85,2905.1065063476562,,,0.006656041181919069,2963.75
2012-02-27,2966.159912109375,2976.080078125,2933.300048828125,2945.8701171875,1763650000.0,IXIC,USD,0.0008131293494306746,2953.7259765625,2912.5869995117187,,,0.006663054197428429,2966.159912109375
2012-02-28,2986.760009765625,2988.590087890625,2966.610107421875,2969.25,1812490000.0,IXIC,USD,0.00694503946741043,2961.36396484375,2921.3280029296875,,,0.006651348801539274,2986.760009765625
2012-02-29,2966.889892578125,3000.110107421875,2961.77001953125,2991.669921875,2170190000.0,IXIC,USD,-0.006652733102938235,2968.107958984375,2928.9804931640624,,,0.006982157378870957,2966.889892578125
2012-03-01,2988.969970703125,2996.3701171875,2974.590087890625,2979.110107421875,1903690000.0,IXIC,USD,0.007442162980242362,2974.50595703125,2936.015490722656,,,0.006713785074883023,2988.969970703125
2012-03-02,2976.18994140625,2995.969970703125,2968.0,2986.080078125,1755130000.0,IXIC,USD,-0.0042757302422374854,2976.9939453125,2941.8409912109373,,,0.0068654800890138035,2976.18994140625
2012-03-05,2950.47998046875,2973.929931640625,2940.52001953125,2969.72998046875,1679030000.0,IXIC,USD,-0.008638548427239212,2973.857958984375,2944.081994628906,,,0.006411424770374997,2950.47998046875
2012-03-06,2910.320068359375,2921.77001953125,2900.280029296875,2917.52001953125,1870720000.0,IXIC,USD,-0.01361131489629519,2958.569970703125,2944.498498535156,,,0.0071688648211515014,2910.320068359375
2012-03-07,2935.68994140625,2940.280029296875,2920.5400390625,2922.570068359375,1589360000.0,IXIC,USD,0.008717210633528927,2952.32998046875,2946.078991699219,,,0.007419925982170097,2935.68994140625
2012-03-08,2970.419921875,2976.050048828125,2945.72998046875,2954.39990234375,1619740000.0,IXIC,USD,0.011830261765353178,2948.619970703125,2948.806982421875,,,0.00780588684107587,2970.419921875
2012-03-09,2988.340087890625,2993.97998046875,2973.9599609375,2975.090087890625,1580560000.0,IXIC,USD,0.006032872956330593,2951.05,2951.8624877929688,,,0.007862597276121113,2988.340087890625
2012-03-12,2983.659912109375,2994.10009765625,2973.64990234375,2989.050048828125,1341660000.0,IXIC,USD,-0.0015661456338972313,2957.685986328125,2955.8514892578123,,,0.007600995482582696,2983.659912109375
2012-03-13,3039.8798828125,3039.889892578125,2996.4599609375,3003.7099609375,1709900000.0,IXIC,USD,0.018842620258077147,2983.59794921875,2961.275988769531,,,0.00837512328531706,3039.8798828125
2012-03-14,3040.72998046875,3051.3701171875,3024.72998046875,3042.2099609375,1662300000.0,IXIC,USD,0.00027964843645844617,3004.60595703125,2966.720983886719,2864.8037939453125,,0.008373788456059402,3040.72998046875
2012-03-15,3056.3701171875,3059.81005859375,3037.820068359375,3048.580078125,1677540000.0,IXIC,USD,0.005143546720429049,3021.79599609375,2973.7479858398438,2872.956796875,,0.008220447288920744,3056.3701171875
2012-03-16,3055.260009765625,3060.820068359375,3047.68994140625,3058.489990234375,2088610000.0,IXIC,USD,-0.0003632110573363878,3035.17998046875,2978.5184814453123,2881.094794921875,,0.0076710507032095275,3055.260009765625
2012-03-19,3078.320068359375,3087.10009765625,3050.889892578125,3057.239990234375,1548400000.0,IXIC,USD,0.007547658307326621,3054.11201171875,2984.8454833984374,2889.263994140625,,0.007708901060935023,3078.320068359375
2012-03-20,3074.14990234375,3078.719970703125,3050.820068359375,3060.929931640625,1508580000.0,IXIC,USD,-0.0013546888962223669,3060.966015625,2991.124475097656,2897.2625927734375,,0.007714998727632009,3074.14990234375
2012-03-21,3075.320068359375,3090.080078125,3069.090087890625,3077.43994140625,1552400000.0,IXIC,USD,0.0003806470252907257,3067.884033203125,2998.231982421875,2905.23779296875,,0.007534087136515867,3075.320068359375
