Date,Index,Open,High,Low,Close,Adj Close,Volume,CloseUSD,Currency
2019-04-25,HSI,29667.51953125,29849.69921875,29535.19921875,29549.80078125,29549.80078125,1644483200.0,29549.80078125,USD
2019-04-26,HSI,29513.080078125,29672.7890625,29504.140625,29605.009765625,29605.009765625,1411001700.0,29605.009765625,USD
2019-04-29,HSI,29730.849609375,29917.109375,29639.380859375,29892.810546875,29892.810546875,1250717200.0,29892.810546875,USD
2019-04-30,HSI,29828.150390625,29855.759765625,29620.44921875,29699.109375,29699.109375,1359023200.0,29699.109375,USD
2019-05-02,HSI,29643.05078125,29967.740234375,29643.05078125,29944.1796875,29944.1796875,1298906600.0,29944.1796875,USD
2019-05-03,HSI,29818.48046875,30081.55078125,29678.859375,30081.55078125,30081.55078125,1217388500.0,30081.55078125,USD
2019-05-06,HSI,29342.380859375,29384.009765625,28956.470703125,29209.8203125,29209.8203125,2934065800.0,29209.8203125,USD
2019-05-07,HSI,29313.580078125,29480.0390625,29156.44921875,29363.01953125,29363.01953125,1997665400.0,29363.01953125,USD
2019-05-08,HSI,28987.08984375,29252.0,28945.91015625,29003.19921875,29003.19921875,2182802000.0,29003.19921875,USD
2019-05-09,HSI,28839.349609375,28891.109375,28281.98046875,28311.0703125,28311.0703125,2907223700.0,28311.0703125,USD
2019-05-10,HSI,28462.33984375,28833.44921875,28203.220703125,28550.240234375,28550.240234375,2421480000.0,28550.240234375,USD
2019-05-14,HSI,27951.119140625,28205.9609375,27925.619140625,28122.01953125,28122.01953125,2875261200.0,28122.01953125,USD
2019-05-15,HSI,28171.3203125,28441.490234375,28171.3203125,28268.7109375,28268.7109375,2244890100.0,28268.7109375,USD
2019-05-16,HSI,28117.48046875,28379.369140625,28050.779296875,28275.0703125,28275.0703125,2372367500.0,28275.0703125,USD
2019-05-17,HSI,28428.0,28428.0,27909.73046875,27946.4609375,27946.4609375,1922181900.0,27946.4609375,USD
2019-05-20,HSI,27959.23046875,27999.599609375,27699.23046875,27787.609375,27787.609375,2260468500.0,27787.609375,USD
2019-05-21,HSI,27671.400390625,27915.16015625,27598.060546875,27657.240234375,27657.240234375,2229189200.0,27657.240234375,USD
2019-05-22,HSI,27753.5390625,27828.810546875,27640.619140625,27705.939453125,27705.939453125,1705803400.0,27705.939453125,USD
2019-05-23,HSI,27505.529296875,27523.859375,27169.669921875,27267.130859375,27267.130859375,2219416000.0,27267.130859375,USD
2019-05-24,HSI,27368.6796875,27457.58984375,27291.939453125,27353.9296875,27353.9296875,1677043500.0,27353.9296875,USD
2019-05-27,HSI,27239.080078125,27371.349609375,27105.220703125,27288.08984375,27288.08984375,1264256500.0,27288.08984375,USD
2019-05-28,HSI,27274.830078125,27490.55078125,27230.08984375,27390.810546875,27390.810546875,3043711500.0,27390.810546875,USD
2019-05-29,HSI,27226.94921875,27429.369140625,27178.7109375,27235.7109375,27235.7109375,2236869000.0,27235.7109375,USD
2019-05-30,HSI,27319.25,27319.25,27020.73046875,27114.880859375,27114.880859375,1884022200.0,27114.880859375,USD
2019-05-31,HSI,27002.9609375,27155.359375,26850.26953125,26901.08984375,26901.08984375,1829465900.0,26901.08984375,USD
2019-06-03,HSI,26909.7109375,26968.099609375,26735.48046875,26893.859375,26893.859375,1716241600.0,26893.859375,USD
2019-06-04,HSI,26994.080078125,26994.080078125,26671.900390625,26761.51953125,26761.51953125,1527666000.0,26761.51953125,USD
2019-06-05,HSI,27116.080078125,27119.48046875,26803.66015625,26895.439453125,26895.439453125,1894174900.0,26895.439453125,USD
2019-06-06,HSI,26935.869140625,26984.01953125,26837.669921875,26965.279296875,26965.279296875,1601926500.0,26965.279296875,USD
2019-06-10,HSI,27206.609375,27606.419921875,27155.029296875,27578.640625,27578.640625,2272329600.0,27578.640625,USD
2019-06-11,HSI,27677.060546875,27857.849609375,27577.91015625,27789.33984375,27789.33984375,1824700000.0,27789.33984375,USD
2019-06-12,HSI,27603.119140625,27603.119140625,27222.029296875,27308.4609375,27308.4609375,1866884200.0,27308.4609375,USD
2019-06-13,HSI,27217.720703125,27294.7109375,26825.349609375,27294.7109375,27294.7109375,1846303100.0,27294.7109375,USD
2019-06-14,HSI,27180.740234375,27275.880859375,27051.75,27118.349609375,27118.349609375,2031083500.0,27118.349609375,USD
2019-06-17,HSI,27252.44921875,27503.099609375,27227.16015625,27227.16015625,27227.16015625,1487266700.0,27227.16015625,USD
2019-06-18,HSI,27289.69921875,27584.119140625,27201.01953125,27498.76953125,27498.76953125,1550614700.0,27498.76953125,USD
2019-06-19,HSI,28224.869140625,28224.869140625,28022.490234375,28202.140625,28202.140625,2076060300.0,28202.140625,USD
2019-06-20,HSI,28308.849609375,28563.080078125,28258.01953125,28550.4296875,28550.4296875,1820185000.0,28550.4296875,USD
2019-06-21,HSI,28581.509765625,28581.509765625,28359.25,28473.7109375,28473.7109375,2171897300.0,28473.7109375,USD
2019-06-24,HSI,28400.630859375,28634.48046875,28358.060546875,28513.0,28513.0,1338833200.0,28513.0,USD
2019-06-25,HSI,28447.9609375,28470.099609375,28066.130859375,28185.98046875,28185.98046875,1851984100.0,28185.98046875,USD
2019-06-26,HSI,28046.16015625,28267.98046875,27985.98046875,28221.98046875,28221.98046875,1431402200.0,28221.98046875,USD
2019-06-27,HSI,28352.939453125,28621.419921875,28287.33984375,28621.419921875,28621.419921875,1679897500.0,28621.419921875,USD
2019-06-28,HSI,28632.58984375,28632.58984375,28416.9609375,28542.619140625,28542.619140625,1486688000.0,28542.619140625,USD
2019-07-02,HSI,28904.0390625,28959.060546875,28768.5390625,28875.560546875,28875.560546875,2110432700.0,28875.560546875,USD
2019-07-03,HSI,28781.970703125,28891.890625,28721.2109375,28855.140625,28855.140625,1291301500.0,28855.140625,USD
2019-07-04,HSI,28891.970703125,29007.98046875,28776.48046875,28795.76953125,28795.76953125,928449700.0,28795.76953125,USD
2019-07-05,HSI,28785.529296875,28880.580078125,28714.919921875,28774.830078125,28774.830078125,846919500.0,28774.830078125,USD
2019-07-08,HSI,28513.140625,28541.099609375,28194.0703125,28331.689453125,28331.689453125,1250874300.0,28331.689453125,USD
2019-07-09,HSI,28299.73046875,28312.970703125,28080.73046875,28116.279296875,28116.279296875,1218475000.0,28116.279296875,USD
2019-07-10,HSI,28245.08984375,28311.779296875,28144.869140625,28204.689453125,28204.689453125,1013012100.0,28204.689453125,USD
2019-07-11,HSI,28347.859375,28582.689453125,28347.859375,28431.80078125,28431.80078125,1067070900.0,28431.80078125,USD
2019-07-12,HSI,28401.869140625,28603.869140625,28399.66015625,28471.619140625,28471.619140625,1204492700.0,28471.619140625,USD
2019-07-15,HSI,28303.359375,28567.25,28071.189453125,28554.880859375,28554.880859375,1317116400.0,28554.880859375,USD
2019-07-16,HSI,28583.9296875,28634.650390625,28489.41015625,28619.619140625,28619.619140625,1024681900.0,28619.619140625,USD
2019-07-17,HSI,28463.76953125,28593.169921875,28377.33984375,28593.169921875,28593.169921875,950441100.0,28593.169921875,USD
2019-07-18,HSI,28393.0390625,28511.650390625,28376.5,28461.66015625,28461.66015625,925037300.0,28461.66015625,USD
2019-07-19,HSI,28585.150390625,28809.58984375,28551.19921875,28765.400390625,28765.400390625,1261012300.0,28765.400390625,USD
2019-07-22,HSI,28612.279296875,28649.439453125,28303.55078125,28371.259765625,28371.259765625,1104886500.0,28371.259765625,USD
2019-07-23,HSI,28392.0390625,28489.2890625,28313.7890625,28466.48046875,28466.48046875,950029300.0,28466.48046875,USD
2019-07-24,HSI,28578.140625,28764.5,28515.919921875,28524.0390625,28524.0390625,1075821900.0,28524.0390625,USD
