Index,Date,Open,High,Low,Close,Adj Close,Volume,CloseUSD
399001.SZ,2014-12-26,10505.592195663734,10816.708825305328,10487.792590505718,10802.5185546875,10802.5185546875,406300.0,
399001.SZ,2014-12-29,10918.838299893994,10965.167861800814,10665.140931355343,10780.2802734375,10780.2802734375,476000.0,
399001.SZ,2014-12-30,10756.459576460766,10866.238620073773,10660.080773353544,10722.1396484375,10722.1396484375,343300.0,
399001.SZ,2014-12-31,10722.970053627274,11037.487047858262,10711.21041937334,11014.4970703125,11014.4970703125,332600.0,
399001.SZ,2015-01-05,11150.85569813534,11587.150620974562,11150.85569813534,11520.4609375,11520.4609375,516300.0,
399001.SZ,2015-01-06,11424.79178836802,11749.007878720298,11374.382197481293,11667.8388671875,11667.8388671875,454300.0,
399001.SZ,2015-01-07,11612.600592982057,11714.649256353412,11504.901602179176,11613.23046875,11613.23046875,329900.0,
399001.SZ,2015-01-08,11624.460134894143,11656.579893680728,11371.802797862734,11465.01171875,11465.01171875,320000.0,
399001.SZ,2015-01-09,11424.402201862484,11738.118411555708,11313.123175902085,11324.6328125,11324.6328125,352800.0,
399001.SZ,2015-01-12,11279.604553017178,11375.962852356606,11115.935481639392,11285.0537109375,11285.0537109375,298800.0,
399001.SZ,2015-01-13,11250.753135217925,11418.321559942544,11244.293247055575,11355.681640625,11355.681640625,217200.0,
399001.SZ,2015-01-14,11366.822770743156,11429.18144668876,11153.044893802413,11237.654296875,11237.654296875,207200.0,
399001.SZ,2015-01-15,11240.713663418388,11483.621092960731,11161.394241302332,11483.55078125,11483.55078125,225100.0,
399001.SZ,2015-01-16,11496.631262207477,11583.600993229657,11436.152446021004,11532.6708984375,11532.6708984375,242900.0,
399001.SZ,2015-01-19,10938.9180471118,11204.365282129153,10634.50152012154,10770.8095703125,10770.8095703125,363500.0,
399001.SZ,2015-01-20,10761.15985837266,11025.92642694169,10750.729311025743,10996.357421875,10996.357421875,312900.0,
399001.SZ,2015-01-21,11051.82586800027,11394.97142185316,11000.616483141805,11372.0517578125,11372.0517578125,338100.0,
399001.SZ,2015-01-22,11358.313757632886,11499.312185167037,11341.953588524955,11471.08203125,11471.08203125,257900.0,
399001.SZ,2015-01-23,11507.311704090906,11554.390279012798,11379.83266137474,11436.162109375,11436.162109375,255900.0,
399001.SZ,2015-01-26,11564.090241623187,11711.758510033334,11511.880865282295,11686.8388671875,11686.8388671875,364400.0,
399001.SZ,2015-01-27,11670.109020674638,11705.778541496844,11368.862407762344,11551.740234375,11551.740234375,380100.0,
399001.SZ,2015-01-28,11484.860831054084,11529.959932284182,11309.082538162556,11354.072265625,11354.072265625,249600.0,
399001.SZ,2015-01-29,11187.174519546,11319.342961266926,11161.304692074636,11248.9140625,11248.9140625,251300.0,
399001.SZ,2015-01-30,11290.323628595996,11353.9625636287,11132.675005242629,11150.5654296875,11150.5654296875,240200.0,
399001.SZ,2015-02-02,10952.016725023084,11140.844683777925,10921.31785083158,10963.0166015625,10963.0166015625,230400.0,
399001.SZ,2015-02-03,11077.356937522009,11216.554603983066,10993.427209417643,11209.0654296875,11209.0654296875,235800.0,
399001.SZ,2015-02-04,11241.854058345398,11364.252096088174,11111.4053298796,11116.4248046875,11116.4248046875,236400.0,
399001.SZ,2015-02-05,11367.012245109,11386.602845846848,11065.4560546875,11065.4560546875,11065.4560546875,295000.0,
399001.SZ,2015-02-06,11022.367541547195,11054.817375652188,10715.310412604622,10790.9794921875,10790.9794921875,241300.0,
399001.SZ,2015-02-09,10791.878784883604,10975.726329270485,10759.92894843384,10868.017578125,10868.017578125,216900.0,
399001.SZ,2015-02-10,10887.55748166496,11136.4951171875,10875.16797229174,11136.4951171875,11136.4951171875,204700.0,
399001.SZ,2015-02-11,11174.184614928505,11318.333393608951,11166.995242198704,11265.50390625,11265.50390625,284900.0,
399001.SZ,2015-02-12,11268.463274095086,11348.19284730642,11184.874369232544,11302.603515625,11302.603515625,274200.0,
399001.SZ,2015-02-13,11361.872976423752,11564.550398028774,11337.883010252006,11442.921875,11442.921875,269600.0,
399001.SZ,2015-02-16,11474.751348311538,11605.879762288268,11437.612115889387,11595.1201171875,11595.1201171875,261400.0,
399001.SZ,2015-02-17,11657.919621015864,11772.018932809448,11644.410006252365,11718.4287109375,11718.4287109375,210600.0,
399001.SZ,2015-02-25,11755.048374198446,11755.048374198446,11500.561959202949,11539.5712890625,11539.5712890625,204300.0,
399001.SZ,2015-02-26,11526.381403777636,11751.878892558094,11470.301950173203,11750.6494140625,11750.6494140625,239600.0,
399001.SZ,2015-02-27,11736.158442961809,11819.28739365961,11719.528746616046,11757.5478515625,11757.5478515625,263700.0,
399001.SZ,2015-03-02,11869.82730556335,11955.68669757442,11781.478683559037,11883.88671875,11883.88671875,341600.0,
399001.SZ,2015-03-03,11800.858255162952,11800.858255162952,11515.421017767138,11526.0908203125,11526.0908203125,320200.0,
399001.SZ,2015-03-04,11530.810964111315,11688.149041301716,11521.570833482603,11654.94921875,11654.94921875,293600.0,
399001.SZ,2015-03-05,11597.36000232374,11628.019814280711,11484.670838074324,11566.259765625,11566.259765625,262300.0,
399001.SZ,2015-03-06,11600.529887932727,11625.979797455102,11381.782344361414,11392.2724609375,11392.2724609375,227900.0,
399001.SZ,2015-03-09,11279.893455124004,11547.701008696007,11168.92496886372,11533.1015625,11533.1015625,252200.0,
399001.SZ,2015-03-10,11501.851200361489,11649.11907647957,11479.151260171804,11556.5205078125,11556.5205078125,243200.0,
399001.SZ,2015-03-11,11554.530919260878,11682.409371757749,11491.561897004498,11524.9609375,11524.9609375,216800.0,
399001.SZ,2015-03-12,11593.56004153323,11645.428598813216,11516.120482777618,11635.458984375,11635.458984375,273200.0,
399001.SZ,2015-03-13,11680.33923742019,11751.068916000067,11654.060234126098,11713.4794921875,11713.4794921875,244500.0,
399001.SZ,2015-03-16,11791.28865267294,12021.68647834176,11747.949291408237,12017.6357421875,12017.6357421875,327400.0,
399001.SZ,2015-03-17,12083.304677995166,12190.14332145046,12046.66446463512,12169.3828125,12169.3828125,486500.0,
399001.SZ,2015-03-18,12206.583313585088,12505.200093622214,12190.113771075676,12496.1005859375,12496.1005859375,626900.0,
399001.SZ,2015-03-19,12549.408803041204,12552.568923784973,12337.541066340318,12428.970703125,12428.970703125,537800.0,
399001.SZ,2015-03-20,12427.270843284825,12659.688159700756,12387.750778502614,12544.3095703125,12544.3095703125,519800.0,
399001.SZ,2015-03-23,12644.049370236757,12813.68712616277,12644.049370236757,12780.177734375,12780.177734375,481900.0,
399001.SZ,2015-03-24,12841.00638792968,12841.30618925512,12495.77979064886,12801.056640625,12801.056640625,599700.0,
399001.SZ,2015-03-25,12775.857210637152,12841.756864734696,12656.378077245638,12756.95703125,12756.95703125,484000.0,
399001.SZ,2015-03-26,12703.20713926164,12856.06577647066,12601.608669342637,12712.837890625,12712.837890625,424000.0,
399001.SZ,2015-03-27,12779.18661437583,12930.095076473111,12717.286918659098,12874.275390625,12874.275390625,340800.0,
399001.SZ,2015-03-30,12916.99527435446,13242.161561825047,12894.34611344308,13193.1728515625,13193.1728515625,509200.0,
399001.SZ,2015-03-31,13420.76954481106,13538.138346904385,13106.822867208886,13160.5126953125,13160.5126953125,579800.0,
399001.SZ,2015-04-01,13187.27185884911,13454.658505143609,13142.252833060227,13394.580078125,13394.580078125,455800.0,
399001.SZ,2015-04-02,13486.749318948336,13537.228245696682,13235.132020249286,13425.94921875,13425.94921875,482600.0,
399001.SZ,2015-04-03,13336.721484820522,13502.319248675418,13296.802007831948,13494.4892578125,13494.4892578125,440200.0,
399001.SZ,2015-04-07,13626.467412847353,13769.605457215364,13625.107076529395,13768.576171875,13768.576171875,539700.0,
399001.SZ,2015-04-08,13814.825495267747,13846.394477067222,13512.998803007706,13841.564453125,13841.564453125,580400.0,
399001.SZ,2015-04-09,13898.333815695976,13913.85317228351,13505.6976096168,13796.5751953125,13796.5751953125,596800.0,
399001.SZ,2015-04-10,13718.776720199729,14034.15308649816,13650.168110200431,14013.18359375,14013.18359375,443100.0,
399001.SZ,2015-04-13,14100.19195590087,14175.201859406743,13972.253933243894,14149.3515625,14149.3515625,539800.0,
399001.SZ,2015-04-14,14132.45113279825,14221.349545315068,13919.902746157022,14042.3017578125,14042.3017578125,522100.0,
399001.SZ,2015-04-15,14023.242837058597,14023.242837058597,13646.45703125,13646.45703125,13646.45703125,580400.0,
399001.SZ,2015-04-16,13549.718542334236,14024.52280121642,13492.6185951492,13967.6435546875,13967.6435546875,440800.0,
399001.SZ,2015-04-17,14120.611647568365,14249.310403889836,14038.883069194597,14149.181640625,14149.181640625,677700.0,
399001.SZ,2015-04-20,14132.671880572474,14288.17013996431,13814.805321502794,13871.4443359375,13871.4443359375,778900.0,
399001.SZ,2015-04-21,13882.284568911717,14438.837890625,13882.284568911717,14438.837890625,14438.837890625,691200.0,
399001.SZ,2015-04-22,14529.07765582249,14755.98527300478,14510.767313837914,14748.96484375,14748.96484375,728300.0,
399001.SZ,2015-04-23,14842.04381375508,14892.84304977764,14646.975684917948,14743.0546875,14743.0546875,729200.0,
399001.SZ,2015-04-24,14615.375787313676,14771.12403697056,14422.377956278176,14598.5361328125,14598.5361328125,665300.0,
399001.SZ,2015-04-27,14748.854192721648,14910.142423700729,14643.8456042705,14809.25390625,14809.25390625,625600.0,
399001.SZ,2015-04-28,14946.78246642726,14979.64147269208,14580.256306050507,14707.0849609375,14707.0849609375,635800.0,
399001.SZ,2015-04-29,14669.055010768076,14907.792564408306,14542.157021616931,14871.783203125,14871.783203125,514800.0,
399001.SZ,2015-04-30,14908.89254169844,15009.562312303526,14818.4736328125,14818.4736328125,14818.4736328125,489200.0,
399001.SZ,2015-05-04,14846.313634444325,14958.621942700862,14714.74480043896,14860.36328125,14860.36328125,524400.0,
399001.SZ,2015-05-05,14831.744279604118,14831.744279604118,14145.34180000623,14232.9404296875,14232.9404296875,578300.0,
399001.SZ,2015-05-06,14347.389235931769,14569.487336259164,14031.862493710683,14136.01171875,14136.01171875,458000.0,
399001.SZ,2015-05-07,14080.2025336705,14225.920626952353,14027.442382844933,14114.572265625,14114.572265625,396600.0,
399001.SZ,2015-05-08,14271.300200042922,14481.278318180748,14164.911742577156,14481.087890625,14481.087890625,424900.0,
399001.SZ,2015-05-11,14572.65747765883,14946.483378654071,14447.618835777828,14944.712890625,14944.712890625,519400.0,
399001.SZ,2015-05-12,14975.062544530783,15088.79076141663,14879.432757509056,15066.12109375,15066.12109375,470800.0,
399001.SZ,2015-05-13,15074.85070765436,15245.63883405675,14962.212320656716,15172.919921875,15172.919921875,555900.0,
399001.SZ,2015-05-14,15210.578960025952,15299.617997861951,15003.551014577051,15024.30078125,15024.30078125,623100.0,
399001.SZ,2015-05-15,14955.243185831854,14955.243185831854,14590.596866364218,14694.7861328125,14694.7861328125,517300.0,
399001.SZ,2015-05-18,14612.716488409116,14758.924814495063,14564.567612730894,14672.4658203125,14672.4658203125,384900.0,
399001.SZ,2015-05-19,14723.044578996807,15173.749477227995,14704.164908257062,15127.2099609375,15127.2099609375,452400.0,
399001.SZ,2015-05-20,15206.389157990674,15617.954858227642,15206.389157990674,15336.908203125,15336.908203125,2117400.0,
399001.SZ,2015-05-21,15402.777719111227,15872.412108707957,15402.777719111227,15872.3525390625,15872.3525390625,1968200.0,
399001.SZ,2015-05-22,16083.859923332546,16190.969075429048,15730.833603274,16045.6201171875,16045.6201171875,2467400.0,
399001.SZ,2015-05-25,15893.961185097643,16368.726362069196,15809.972870337351,16350.8759765625,16350.8759765625,2433100.0,
399001.SZ,2015-05-26,16456.04602826776,16903.9609298821,16397.316217765467,16903.28125,16903.28125,2687300.0,
399001.SZ,2015-05-27,16988.71065403977,17061.729369788107,16610.593783247317,16963.330078125,16963.330078125,2624000.0,
399001.SZ,2015-05-28,16953.41025181442,17153.609187609392,15908.92191800783,15912.7724609375,15912.7724609375,3152900.0,
399001.SZ,2015-05-29,15920.151435200523,16385.876677962588,15299.478712382412,16100.26953125,16100.26953125,2319700.0,
399001.SZ,2015-06-01,16247.207699957436,16920.88081972048,16245.367876811162,16917.33984375,16917.33984375,2057900.0,
399001.SZ,2015-06-02,17051.03024238371,17485.384765625,16963.550750783394,17485.384765625,17485.384765625,2188200.0,
399001.SZ,2015-06-03,17626.723624711773,17696.283396945597,17098.239275717446,17538.3046875,17538.3046875,2273500.0,
399001.SZ,2015-06-04,17579.163188572635,17608.524189023912,16426.127228523503,17500.85546875,17500.85546875,2299700.0,
399001.SZ,2015-06-05,17727.65926711817,17901.657303047345,17302.36523966571,17648.890625,17648.890625,2606100.0,
399001.SZ,2015-06-08,17648.523192557383,17648.523192557383,17145.50733760225,17452.115234375,17452.115234375,2506000.0,
399001.SZ,2015-06-09,17410.44518182815,17609.081623884445,17184.127409887147,17398.8046875,17398.8046875,2097100.0,
399001.SZ,2015-06-10,17296.84413217644,17852.1581864511,17165.70693817888,17677.37109375,17677.37109375,2138700.0,
399001.SZ,2015-06-11,17692.701431668494,17889.708981893164,17606.231700917753,17889.48828125,17889.48828125,2069700.0,
399001.SZ,2015-06-12,17977.850945670238,18197.86803128633,17921.71094470309,18098.068359375,18098.068359375,2264300.0,
399001.SZ,2015-06-15,18182.436003475013,18211.55481640268,17668.471084409175,17702.3515625,17702.3515625,2467500.0,
399001.SZ,2015-06-16,17502.172954361373,17502.172954361373,16911.720588515618,17075.73828125,17075.73828125,2117900.0,
399001.SZ,2015-06-17,17072.888496585707,17473.883996858833,16564.18326746545,17405.375,17405.375,1828100.0,
399001.SZ,2015-06-18,17366.936275078613,17442.57409948503,16709.412392170892,16734.65234375,16734.65234375,1641100.0,
399001.SZ,2015-06-19,16386.79729305092,16578.695538589567,15700.31473234886,15725.2939453125,15725.2939453125,1799300.0,
399001.SZ,2015-06-23,15720.144271943143,16047.14061010541,14938.653023399376,16045.810546875,16045.810546875,1777300.0,
399001.SZ,2015-06-24,16178.368684947807,16345.567008445085,15867.732514137966,16312.126953125,16312.126953125,2092300.0,
399001.SZ,2015-06-25,16369.816628963774,16399.156144059067,15499.046109703491,15692.2646484375,15692.2646484375,2028400.0,
399001.SZ,2015-06-26,15196.389509885392,15228.82957654116,14320.889541844112,14398.62890625,14398.62890625,1870700.0,
399001.SZ,2015-06-29,14703.80460689693,14711.9949446092,13250.200813278649,13566.1171875,13566.1171875,2293900.0,
399001.SZ,2015-06-30,13274.50120759608,14351.88851364042,12723.017170972518,14337.80859375,14337.80859375,2371100.0,
399001.SZ,2015-07-01,14184.94028826058,14696.815398403553,13578.227376120652,13650.6669921875,13650.6669921875,2111500.0,
399001.SZ,2015-07-02,13655.577756686134,13732.336663906506,12727.088140103677,12924.0458984375,12924.0458984375,1992500.0,
399001.SZ,2015-07-03,12475.471070037454,13153.983026088132,11952.94663028755,12245.9228515625,12245.9228515625,1991000.0,
399001.SZ,2015-07-06,13139.991941801056,13139.991941801056,11584.33950701354,12075.6337890625,12075.6337890625,2515100.0,
399001.SZ,2015-07-07,11660.428435972935,11767.527817460126,11282.49323314487,11375.4716796875,11375.4716796875,1763200.0,
399001.SZ,2015-07-08,10870.01850451186,11112.496270901374,10850.258959102575,11040.7666015625,11040.7666015625,2179400.0,
399001.SZ,2015-07-09,10953.207409921928,11513.23141148532,10932.877559476923,11510.2109375,11510.2109375,1225600.0,
399001.SZ,2015-07-10,11733.318840769014,12062.76534792677,11696.638587342071,12038.015625,12038.015625,1072200.0,
399001.SZ,2015-07-13,12367.481283185767,12657.92821801949,12261.112360067043,12614.0185546875,12614.0185546875,1498100.0,
399001.SZ,2015-07-14,12796.34689476826,13091.783038534655,12635.05866239262,12728.3671875,12728.3671875,1707500.0,
399001.SZ,2015-07-15,12782.937056101036,12792.166445025425,12093.765079408851,12132.2841796875,12132.2841796875,2034400.0,
399001.SZ,2015-07-16,11963.215361727242,12600.50899145751,11637.33913580091,12357.4716796875,12357.4716796875,1769000.0,
399001.SZ,2015-07-17,12460.370349469618,13097.303652660084,12435.460471930384,13004.814453125,13004.814453125,1755000.0,
399001.SZ,2015-07-20,13115.333978643012,13427.71037240587,12942.805632239622,13202.2529296875,13202.2529296875,2002100.0,
399001.SZ,2015-07-21,13038.004089374415,13436.75938051104,12927.984816103428,13315.41015625,13315.41015625,1678100.0,
399001.SZ,2015-07-22,13307.780514325894,13481.888914225408,13098.662741237917,13416.3896484375,13416.3896484375,1815600.0,
399001.SZ,2015-07-23,13432.46061965775,13792.216375078217,13355.910691711311,13754.376953125,13754.376953125,2044100.0,
399001.SZ,2015-07-24,13789.155171082435,13970.683411921107,13424.029376637993,13518.3681640625,13518.3681640625,2219800.0,
399001.SZ,2015-07-27,13242.542401699482,13579.487854000725,12488.23052105997,12492.91015625,12492.91015625,2023500.0,
399001.SZ,2015-07-28,11986.11504949144,12676.126811965829,11718.868058399432,12316.6416015625,12316.6416015625,2137200.0,
399001.SZ,2015-07-29,12472.140645855849,12823.006835041022,12078.185095312872,12822.9267578125,12822.9267578125,1572900.0,
399001.SZ,2015-07-30,12766.19702802562,12988.414268639004,12382.161285179343,12395.78125,12395.78125,1593000.0,
399001.SZ,2015-07-31,12228.273118727351,12580.818972569956,12213.323090954023,12374.111328125,12374.111328125,1273700.0,
399001.SZ,2015-08-03,12178.433402748207,12305.472013644692,11908.875886234457,12161.443359375,12161.443359375,1371600.0,
399001.SZ,2015-08-04,12162.983690586903,12711.4169921875,12105.804644437998,12711.4169921875,12711.4169921875,1404700.0,
399001.SZ,2015-08-05,12694.428769927046,12842.16638046877,12446.90125641532,12524.55078125,12524.55078125,1371100.0,
399001.SZ,2015-08-06,12274.582697178545,12594.97951099942,12231.75309718904,12421.7109375,12421.7109375,999900.0,
399001.SZ,2015-08-07,12543.519919085316,12768.987124913452,12522.329726305205,12752.9072265625,12752.9072265625,1250200.0,
399001.SZ,2015-08-10,12877.164937002122,13373.14960059317,12821.745637583756,13302.810546875,13302.810546875,1710800.0,
399001.SZ,2015-08-11,13316.740303908147,13508.148313556318,13239.94136050515,13322.9404296875,13322.9404296875,1839200.0,
399001.SZ,2015-08-12,13201.391628855325,13396.18924362564,13116.9521484375,13116.9521484375,13116.9521484375,1427300.0,
399001.SZ,2015-08-13,13069.833729208069,13395.029296875,12961.854472778512,13395.029296875,13395.029296875,1458300.0,
399001.SZ,2015-08-14,13497.009191951376,13606.17789277243,13378.440205647692,13445.7197265625,13445.7197265625,1682300.0,
399001.SZ,2015-08-17,13417.179491608207,13585.807481839507,13309.390662304017,13573.748046875,13573.748046875,1751600.0,
399001.SZ,2015-08-18,13608.36760686929,13652.3876232405,12634.809139778918,12683.71875,12683.71875,2080300.0,
399001.SZ,2015-08-19,12328.46119763218,13028.353730557526,12049.784638836369,12960.5146484375,12960.5146484375,1728200.0,
399001.SZ,2015-08-20,12864.695088707567,13040.213621565164,12582.098659140396,12584.4384765625,12584.4384765625,1493100.0,
399001.SZ,2015-08-21,12355.130647616115,12511.279282979232,11891.706169456058,11901.916015625,11901.916015625,1444400.0,
399001.SZ,2015-08-24,11399.53229339922,11445.971225641948,10963.966866418708,10970.1669921875,10970.1669921875,1163900.0,
399001.SZ,2015-08-25,10212.355305963632,10529.801944561408,10168.305994810524,10197.826171875,10197.826171875,1348200.0,
399001.SZ,2015-08-26,10199.785686793271,10559.121489557048,9776.100021751883,9899.6083984375,9899.6083984375,1786100.0,
399001.SZ,2015-08-27,10075.97757217472,10254.2353515625,9713.881997449487,10254.2353515625,10254.2353515625,1510400.0,
399001.SZ,2015-08-28,10397.85314053041,10826.069042280338,10311.254502143507,10799.87890625,10799.87890625,1780400.0,
399001.SZ,2015-08-31,10706.11054529946,10706.11054529946,10398.213603551949,10549.0419921875,10549.0419921875,1504600.0,
399001.SZ,2015-09-01,10388.383201475628,10388.383201475628,9954.46815818816,10162.4052734375,10162.4052734375,1500700.0,
399001.SZ,2015-09-02,9694.371246996516,10319.3739710206,9682.600871795094,10054.6865234375,10054.6865234375,1548300.0,
399001.SZ,2015-09-07,10121.71730075739,10404.103802811189,9933.42935962133,9991.6484375,9991.6484375,1279700.0,
399001.SZ,2015-09-08,9898.52818482271,10341.18335649878,9763.840248368066,10320.1142578125,10320.1142578125,1067800.0,
399001.SZ,2015-09-09,10367.233304534506,10702.059626409326,10334.903589100522,10620.0107421875,10620.0107421875,1680900.0,
399001.SZ,2015-09-10,10449.812215825712,10618.750746388938,10405.902553186648,10424.533203125,10424.533203125,1140900.0,
399001.SZ,2015-09-11,10408.293587858248,10555.501900126244,10332.294439015885,10463.5732421875,10463.5732421875,945200.0,
399001.SZ,2015-09-14,10517.562041345156,10544.162329740162,9739.310980992766,9778.12109375,9778.12109375,1254300.0,
399001.SZ,2015-09-15,9533.343976252912,9719.55186249064,9259.547222166944,9290.7060546875,9290.7060546875,1049600.0,
399001.SZ,2015-09-16,9330.644971711528,9933.718261478847,9297.095544665544,9890.318359375,9890.318359375,1212500.0,
399001.SZ,2015-09-17,9871.929180067353,10147.055973283152,9739.7802734375,9739.7802734375,9739.7802734375,1423500.0,
399001.SZ,2015-09-18,9806.60986846041,9914.469011735751,9690.951007873547,9850.6591796875,9850.6591796875,957300.0,
399001.SZ,2015-09-21,9732.010851175295,10176.6162109375,9701.22115780364,10176.6162109375,10176.6162109375,1180700.0,
399001.SZ,2015-09-22,10200.435972502126,10357.304339110628,10121.627281658455,10238.576171875,10238.576171875,1342100.0,
399001.SZ,2015-09-23,10071.217478529408,10250.3355931162,10040.83793537041,10132.1865234375,10132.1865234375,1167000.0,
399001.SZ,2015-09-24,10177.986020505225,10288.064870122727,10124.016896251647,10237.92578125,10237.92578125,1065900.0,
399001.SZ,2015-09-25,10184.765406176262,10249.125034337343,9835.729290275356,9904.6484375,9904.6484375,1111900.0,
399001.SZ,2015-09-28,9919.448483903034,10124.1961909643,9796.819974388742,10115.4365234375,10115.4365234375,769600.0,
399001.SZ,2015-09-29,9962.468608347455,10070.137325520249,9873.669797227329,9949.80859375,9949.80859375,856000.0,
399001.SZ,2015-09-30,10004.688292099883,10048.74834788004,9890.599719984892,9988.138671875,9988.138671875,718700.0,
399001.SZ,2015-10-08,10332.1247220654,10477.092827896333,10264.88523942232,10394.6142578125,10394.6142578125,1159600.0,
399001.SZ,2015-10-09,10386.694088125092,10589.401795301266,10363.865240380144,10540.0732421875,10540.0732421875,1179900.0,
399001.SZ,2015-10-12,10599.760893740604,11069.555424685064,10593.421121158592,10961.2373046875,10961.2373046875,1724200.0,
399001.SZ,2015-10-13,10884.989054419011,11072.876609126924,10850.59881264752,11042.0068359375,11042.0068359375,1402100.0,
399001.SZ,2015-10-14,10996.956937327235,11095.215602679633,10879.98852054382,10901.3583984375,10901.3583984375,1420800.0,
399001.SZ,2015-10-15,10861.988495205527,11229.25390625,10861.988495205527,11229.25390625,11229.25390625,1526800.0,
399001.SZ,2015-10-16,11301.813319770485,11384.112198853976,11171.914390100614,11374.7021484375,11374.7021484375,1802800.0,
399001.SZ,2015-10-19,11426.391202760877,11498.111100407928,11244.88347562834,11390.8818359375,11390.8818359375,1782300.0,
399001.SZ,2015-10-20,11372.05232348491,11597.030272540656,11335.653317081771,11596.9501953125,11596.9501953125,1629100.0,
399001.SZ,2015-10-21,11592.070563142626,11641.759460605066,10872.448727739731,10915.8681640625,10915.8681640625,2103400.0,
399001.SZ,2015-10-22,10921.057045688967,11319.882645063091,10910.757356665408,11304.97265625,11304.97265625,1598300.0,
399001.SZ,2015-10-23,11397.072621259504,11652.959405407615,11345.403277749474,11603.330078125,11603.330078125,1916900.0,
399001.SZ,2015-10-26,11765.518659275192,11788.88753825308,11534.700931100777,11687.638671875,11687.638671875,1923000.0,
399001.SZ,2015-10-27,11588.810493853838,11820.587192006691,11228.973708096288,11758.2783203125,11758.2783203125,1869800.0,
399001.SZ,2015-10-28,11689.15894660444,11833.93759636746,11446.301318659913,11494.220703125,11494.220703125,1727200.0,
399001.SZ,2015-10-29,11565.580088794808,11694.648951955502,11405.971529507786,11566.5302734375,11566.5302734375,1382900.0,
399001.SZ,2015-10-30,11541.879928259354,11710.908300256302,11369.272494961622,11545.919921875,11545.919921875,1420100.0,
399001.SZ,2015-11-02,11306.07322736047,11637.859540440671,11265.913522106624,11304.7529296875,11304.7529296875,1336600.0,
399001.SZ,2015-11-03,11341.173234853306,11416.712430882786,11200.474609766505,11288.013671875,11288.013671875,1052600.0,
399001.SZ,2015-11-04,11351.123150986456,11884.767578125,11351.123150986456,11884.767578125,11884.767578125,1719400.0,
399001.SZ,2015-11-05,11908.556989324084,12091.394784300091,11853.327139447658,11939.67578125,11939.67578125,2368500.0,
399001.SZ,2015-11-06,11952.37662086448,12292.282990691609,11952.37662086448,12273.212890625,12273.212890625,2004600.0,
399001.SZ,2015-11-09,12227.273040231128,12538.209006535992,12144.92337775856,12453.1005859375,12453.1005859375,2243500.0,
399001.SZ,2015-11-10,12390.39185385412,12597.019428321322,12348.892317467264,12500.390625,12500.390625,2092500.0,
399001.SZ,2015-11-11,12509.390548457148,12687.058485851052,12445.151031612326,12677.3984375,12677.3984375,1975700.0,
399001.SZ,2015-11-12,12735.357276526534,12758.526938742178,12483.19994617056,12635.248046875,12635.248046875,2013200.0,
399001.SZ,2015-11-13,12492.80074142104,12574.819355579806,12272.242660716482,12401.9013671875,12401.9013671875,1777700.0,
399001.SZ,2015-11-16,12180.853562795695,12620.23828125,12171.52358935484,12620.23828125,12620.23828125,1401600.0,
399001.SZ,2015-11-17,12744.64778729969,12827.05702372363,12478.830441769558,12511.41015625,12511.41015625,2080400.0,
399001.SZ,2015-11-18,12516.000343289874,12580.770130203966,12256.903617704153,12283.623046875,12283.623046875,1575200.0,
399001.SZ,2015-11-19,12326.021740254288,12609.6982421875,12309.651806894197,12609.6982421875,12609.6982421875,1492700.0,
399001.SZ,2015-11-20,12650.108003099744,12766.116466534895,12565.658755726294,12701.8876953125,12701.8876953125,1865700.0,
399001.SZ,2015-11-23,12699.007523876367,12806.17624007872,12539.839392679369,12586.548828125,12586.548828125,1674400.0,
399001.SZ,2015-11-24,12580.578430370177,12694.7177734375,12438.78021826028,12694.7177734375,12694.7177734375,1332600.0,
399001.SZ,2015-11-25,12695.98756103158,12904.645378231387,12666.048443523525,12893.0859375,12893.0859375,1537400.0,
399001.SZ,2015-11-26,12951.855361513608,12970.324881819675,12747.7472893066,12767.357421875,12767.357421875,1714200.0,
399001.SZ,2015-11-27,12697.367746689572,12733.307774391042,11880.187433654111,11961.56640625,11961.56640625,1869000.0,
399001.SZ,2015-11-30,11991.565946457267,12121.08402771698,11455.371753985168,12037.7255859375,12037.7255859375,1574600.0,
399001.SZ,2015-12-01,12022.704756950385,12206.032775206517,11938.495742183197,12081.0341796875,12081.0341796875,1280700.0,
399001.SZ,2015-12-02,12068.84506587554,12187.873027351168,11830.857501532357,12186.1328125,12186.1328125,1403100.0,
399001.SZ,2015-12-03,12205.303495593656,12447.240234375,12205.303495593656,12447.240234375,12447.240234375,1305900.0,
399001.SZ,2015-12-04,12384.36070591236,12474.319655029383,12268.352245101802,12329.041015625,12329.041015625,1289300.0,
399001.SZ,2015-12-07,12351.271536284934,12467.709682609113,12261.992264840585,12442.91015625,12442.91015625,1137500.0,
399001.SZ,2015-12-08,12370.971316054694,12370.971316054694,12151.013827186716,12164.8330078125,12164.8330078125,1176700.0,
399001.SZ,2015-12-09,12112.064235708807,12257.442486630243,12091.624035465396,12179.693359375,12179.693359375,1085300.0,
399001.SZ,2015-12-10,12180.632815426548,12317.901782527642,12158.513923064722,12180.8935546875,12180.8935546875,1106700.0,
399001.SZ,2015-12-11,12120.46401731496,12228.15324227929,12051.305611304995,12133.8837890625,12133.8837890625,976100.0,
399001.SZ,2015-12-14,12023.675111852155,12400.451171875,12004.35599195668,12400.451171875,12400.451171875,1117600.0,
