Date,Close,High,Low,Open,Volume,Index,Currency,Daily_Return,MA_5,MA_20,MA_50,MA_200,Volatility_20,CloseUSD
,^HSI,^HSI,^HSI,^HSI,^HSI,,,,,,,,,
2018-08-06,27819.560546875,28074.529296875,27730.419921875,27885.509765625,1445836100.0,HSI,HKD,0.005175551979368587,28026.83828125,28368.33203125,29262.7344140625,30020.83470703125,0.008368875139579854,3560.90375
2018-08-07,28248.880859375,28266.6796875,27843.16015625,27889.439453125,1553852900.0,HSI,HKD,0.01543231827032665,27960.0125,28346.66357421875,29215.95125,30019.696962890626,0.00918705720135669,3615.85675
2018-08-08,28359.140625,28473.48046875,28224.4609375,28473.48046875,1611650400.0,HSI,HKD,0.003903155178921258,27963.692578125,28349.0361328125,29167.2888671875,30018.028662109376,0.008772141919359324,3629.9700000000003
2018-08-09,28607.30078125,28728.169921875,28192.810546875,28260.5,1448212200.0,HSI,HKD,0.008750623283388048,28142.240625,28355.35966796875,29129.74328125,30017.57771484375,0.008890820398250062,3661.7345
2018-08-10,28366.619140625,28665.900390625,28296.990234375,28614.73046875,1284477700.0,HSI,HKD,-0.008413294300829266,28280.300390625,28347.41865234375,29095.9398828125,30015.85201171875,0.009091381740544155,3630.92725
2018-08-13,27936.5703125,28085.169921875,27823.2109375,27956.779296875,1484354700.0,HSI,HKD,-0.015160383618261664,28303.70234375,28317.26416015625,29045.300078125,30014.7394140625,0.009679687474112618,3575.881
2018-08-14,27752.9296875,27946.55078125,27522.8203125,27938.3203125,1490419600.0,HSI,HKD,-0.006573484967760446,28204.512109375,28295.82666015625,28990.50046875,30011.067861328123,0.009393549863708188,3552.375
2018-08-15,27323.58984375,27727.26953125,27249.080078125,27724.720703125,1913746300.0,HSI,HKD,-0.015470072838593918,27997.401953125,28256.13515625,28917.01265625,30006.15640625,0.009954784593869219,3497.4195
2018-08-16,27100.060546875,27405.25,26871.109375,26871.109375,2138210600.0,HSI,HKD,-0.008180817314022537,27695.95390625,28210.59521484375,28837.1448828125,30000.88185546875,0.010058523566682461,3468.80775
2018-08-17,27213.41015625,27450.83984375,27101.099609375,27388.5703125,1557764000.0,HSI,HKD,0.004182633067514319,27465.312109375,28160.04169921875,28756.23109375,29995.434453125,0.009920742536655165,3483.3165
2018-08-20,27598.01953125,27609.80078125,27209.220703125,27273.779296875,1660834700.0,HSI,HKD,0.014133082652695972,27397.601953125,28127.13671875,28677.9388671875,29992.412646484376,0.01052872813726015,3532.5465
2018-08-21,27752.7890625,27771.30078125,27526.30078125,27670.5390625,1699480400.0,HSI,HKD,0.005607994119822601,27397.573828125,28081.64765625,28613.8304296875,29988.98234375,0.010018842445257668,3552.357
2018-08-22,27927.580078125,27954.51953125,27579.80078125,27836.6796875,1784465100.0,HSI,HKD,0.006298142331978562,27518.371875,28031.981640625,28551.108046875,29986.939296875,0.009885514848055922,3574.73025
