Date,Close,High,Low,Open,Volume,Index,Currency,Daily_Return,MA_5,MA_20,MA_50,MA_200,Volatility_20,CloseUSD
,^KS11,^KS11,^KS11,^KS11,^KS11,,,,,,,,,
2012-01-02,1826.3699951171875,1837.81005859375,1814.550048828125,1831.68994140625,323400.0,KS11,KRW,,,,,,,1.3697774963378906
2012-01-03,1875.4100341796875,1875.4100341796875,1846.56005859375,1846.56005859375,443500.0,KS11,KRW,0.026851097638270982,,,,,,1.4065575256347655
2012-01-04,1866.219970703125,1884.68994140625,1866.219970703125,1883.47998046875,494500.0,KS11,KRW,-0.004900295566874435,,,,,,1.3996649780273438
2012-01-05,1863.739990234375,1875.969970703125,1860.5699462890625,1869.4200439453125,533800.0,KS11,KRW,-0.00132887896801126,,,,,,1.3978049926757812
2012-01-06,1843.1400146484375,1867.1199951171875,1824.2900390625,1867.1199951171875,472700.0,KS11,KRW,-0.011053030837926525,1854.9760009765625,,,,,1.382355010986328
2012-01-09,1826.489990234375,1832.0400390625,1810.47998046875,1832.0400390625,395500.0,KS11,KRW,-0.009033510358266716,1855.0,,,,,1.3698674926757812
2012-01-10,1853.219970703125,1859.550048828125,1840.469970703125,1841.1300048828125,388600.0,KS11,KRW,0.014634616456518312,1850.5619873046876,,,,,1.3899149780273439
2012-01-11,1845.550048828125,1857.8199462890625,1843.1199951171875,1857.5400390625,448000.0,KS11,KRW,-0.004138700206263168,1846.4280029296874,,,,,1.3841625366210937
2012-01-12,1864.5699462890625,1864.5699462890625,1837.9599609375,1853.0999755859375,476300.0,KS11,KRW,0.01030581504577155,1846.593994140625,,,,,1.398427459716797
2012-01-13,1875.6800537109375,1881.8399658203125,1861.530029296875,1865.719970703125,475000.0,KS11,KRW,0.0059585361460892106,1853.102001953125,,,,,1.4067600402832032
2012-01-16,1859.27001953125,1863.3199462890625,1843.8599853515625,1860.77001953125,391900.0,KS11,KRW,-0.008748845064072142,1859.6580078125,,,,,1.3944525146484374
2012-01-17,1892.739990234375,1892.760009765625,1878.1600341796875,1878.1600341796875,432000.0,KS11,KRW,0.01800167288856902,1867.56201171875,,,,,1.4195549926757813
2012-01-18,1892.3900146484375,1898.699951171875,1884.3299560546875,1891.1700439453125,428000.0,KS11,KRW,-0.00018490420646433137,1876.9300048828125,,,,,1.4192925109863281
2012-01-19,1914.969970703125,1914.97998046875,1902.02001953125,1912.4300537109375,374400.0,KS11,KRW,0.011931978017164946,1887.010009765625,,,,,1.4362274780273439
2012-01-20,1949.8900146484375,1952.0899658203125,1922.1300048828125,1922.1300048828125,404800.0,KS11,KRW,0.018235295842519594,1901.852001953125,,,,,1.4624175109863282
2012-01-25,1952.22998046875,1973.3499755859375,1945.1400146484375,1947.739990234375,375900.0,KS11,KRW,0.001200050158077559,1920.443994140625,,,,,1.4641724853515625
