Date,Close,High,Low,Open,Volume,Index,Currency,Daily_Return,MA_5,MA_20,MA_50,MA_200,Volatility_20,CloseUSD
,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,,,,,,,
2012-01-03,4765.2998046875,4773.10009765625,4675.7998046875,4675.7998046875,0.0,NSEI,INR,,,,,,,57.18359765625
2012-01-04,4749.64990234375,4782.85009765625,4728.85009765625,4774.9501953125,0.0,NSEI,INR,-0.0032841380364684314,,,,,,56.995798828125004
2012-01-05,4749.9501953125,4779.7998046875,4730.14990234375,4749.0,0.0,NSEI,INR,6.322423229598861e-05,,,,,,56.99940234375
2012-01-06,4754.10009765625,4794.89990234375,4686.85009765625,4724.14990234375,0.0,NSEI,INR,0.0008736728119476123,,,,,,57.049201171875
2012-01-09,4742.7998046875,4758.7001953125,4695.4501953125,4747.5498046875,0.0,NSEI,INR,-0.0023769573077186967,4752.3599609375,,,,,56.91359765625
2012-01-10,4849.5498046875,4855.89990234375,4768.25,4771.85009765625,0.0,NSEI,INR,0.022507802225701035,4769.2099609375,,,,,58.194597656250004
2012-01-11,4860.9501953125,4877.2001953125,4841.60009765625,4863.14990234375,0.0,NSEI,INR,0.002350814216606434,4791.47001953125,,,,,58.33140234375
2012-01-12,4831.25,4869.2001953125,4803.89990234375,4840.9501953125,0.0,NSEI,INR,-0.0061099567202190785,4807.72998046875,,,,,57.975
2012-01-13,4866.0,4898.85009765625,4834.2001953125,4861.9501953125,0.0,NSEI,INR,0.007192755498059533,4830.1099609375,,,,,58.392
2012-01-16,4873.89990234375,4880.7998046875,4827.0498046875,4844.0,0.0,NSEI,INR,0.0016234900007705555,4856.32998046875,,,,,58.486798828125
2012-01-17,4967.2998046875,4975.5498046875,4904.0,4904.5,0.0,NSEI,INR,0.019163278732670763,4879.87998046875,,,,,59.60759765625
2012-01-18,4955.7998046875,4980.64990234375,4931.0498046875,4977.75,0.0,NSEI,INR,-0.0023151411133163213,4898.84990234375,,,,,59.46959765625
2012-01-19,5018.39990234375,5023.7998046875,4991.39990234375,4995.0,0.0,NSEI,INR,0.012631684112227148,4936.2798828125,,,,,60.220798828125
2012-01-20,5048.60009765625,5064.14990234375,5004.2998046875,5044.85009765625,0.0,NSEI,INR,0.006017893332573188,4972.79990234375,,,,,60.583201171875004
2012-01-23,5046.25,5059.5498046875,5021.35009765625,5025.35009765625,0.0,NSEI,INR,-0.0004654949116174034,5007.269921875,,,,,60.555
2012-01-24,5127.35009765625,5141.0498046875,5049.7998046875,5064.7998046875,0.0,NSEI,INR,0.016071359456279355,5039.27998046875,,,,,61.528201171875004
2012-01-25,5158.2998046875,5174.14990234375,5130.25,5151.5,0.0,NSEI,INR,0.00603619929237853,5079.77998046875,,,,,61.89959765625
2012-01-27,5204.7001953125,5217.0,5162.39990234375,5216.75,0.0,NSEI,INR,0.008995287668784657,5117.0400390625,,,,,62.45640234375
2012-01-30,5087.2998046875,5166.14990234375,5076.7001953125,5163.5498046875,0.0,NSEI,INR,-0.02255660964501549,5124.77998046875,,,,,61.04759765625
2012-01-31,5199.25,5215.39990234375,5120.14990234375,5125.25,0.0,NSEI,INR,0.022005818333990845,5155.37998046875,4942.8349609375,,,,62.391
2012-02-01,5235.7001953125,5244.60009765625,5159.0,5198.14990234375,0.0,NSEI,INR,0.007010664098187291,5177.05,4966.35498046875,,,0.010642672445353635,62.82840234375
2012-02-02,5269.89990234375,5289.9501953125,5225.75,5272.10009765625,0.0,NSEI,INR,0.0065320216504889395,5199.37001953125,4992.36748046875,,,0.01047665524940592,63.238798828125
2012-02-03,5325.85009765625,5334.85009765625,5255.5498046875,5276.10009765625,0.0,NSEI,INR,0.010616937010059058,5223.6,5021.1624755859375,,,0.010466770420404907,63.910201171875
2012-02-06,5361.64990234375,5390.0498046875,5327.25,5379.4501953125,0.0,NSEI,INR,0.006721894914626825,5278.47001953125,5051.539965820312,,,0.010403686644586558,64.339798828125
2012-02-07,5335.14990234375,5413.35009765625,5322.9501953125,5412.9501953125,0.0,NSEI,INR,-0.004942508459647055,5305.65,5081.157470703125,,,0.010528551334517399,64.021798828125
2012-02-08,5368.14990234375,5396.89990234375,5325.2001953125,5343.7998046875,0.0,NSEI,INR,0.006185393213694601,5332.13994140625,5107.087475585938,,,0.009784184233844988,64.417798828125
2012-02-09,5412.35009765625,5423.39990234375,5338.89990234375,5343.0498046875,0.0,NSEI,INR,0.008233785590302078,5360.62998046875,5134.657470703125,,,0.009784403746395139,64.948201171875
2012-02-10,5381.60009765625,5427.75,5341.0498046875,5399.7998046875,0.0,NSEI,INR,-0.00568145065362935,5371.77998046875,5162.174975585937,,,0.00975823280316047,64.579201171875
2012-02-13,5390.2001953125,5421.0498046875,5351.39990234375,5382.10009765625,0.0,NSEI,INR,0.0015980558756112373,5377.4900390625,5188.384985351562,,,0.009785912292650498,64.68240234375
2012-02-14,5416.0498046875,5428.0498046875,5377.9501953125,5380.7998046875,0.0,NSEI,INR,0.004795667774543766,5393.67001953125,5215.49248046875,,,0.00975097991139132,64.99259765625
2012-02-15,5531.9501953125,5542.10009765625,5460.60009765625,5460.60009765625,0.0,NSEI,INR,0.021399432206973046,5426.430078125,5243.725,,,0.009929104924372448,66.38340234375
2012-02-16,5521.9501953125,5531.39990234375,5483.75,5513.75,0.0,NSEI,INR,-0.0018076807720491805,5448.35009765625,5272.03251953125,,,0.00990885978404309,66.26340234375
2012-02-17,5564.2998046875,5606.7001953125,5545.2001953125,5574.2001953125,0.0,NSEI,INR,0.007669321141460017,5484.8900390625,5299.3275146484375,,,0.009781399548116888,66.77159765625
2012-02-21,5607.14990234375,5621.5,5561.75,5561.89990234375,0.0,NSEI,INR,0.007700896637552246,5528.27998046875,5327.2550048828125,,,0.00979583772507513,67.285798828125
2012-02-22,5505.35009765625,5629.9501953125,5491.35009765625,5609.75,0.0,NSEI,INR,-0.018155356368294795,5546.1400390625,5350.210009765625,,,0.011061281550534739,66.064201171875
