Date,Close,High,Low,Open,Volume,Index,Currency,Daily_Return,MA_5,MA_20,MA_50,MA_200,Volatility_20,CloseUSD
,^GDAXI,^GDAXI,^GDAXI,^GDAXI,^GDAXI,,,,,,,,,
2012-01-02,6075.52001953125,6075.52001953125,5900.18017578125,5900.18017578125,90828400.0,GDAXI,EUR,,,,,,,6561.561621093751
2012-01-03,6166.56982421875,6179.02978515625,6108.6201171875,6124.10986328125,116709200.0,GDAXI,EUR,0.014986339341290567,,,,,,6659.89541015625
2012-01-04,6111.5498046875,6163.47998046875,6088.06005859375,6141.259765625,100870800.0,GDAXI,EUR,-0.008922305446889323,,,,,,6600.4737890625
2012-01-05,6095.990234375,6130.10009765625,6040.93994140625,6121.33984375,141738400.0,GDAXI,EUR,-0.0025459287430769084,,,,,,6583.6694531250005
2012-01-06,6057.919921875,6152.56005859375,6012.64013671875,6114.64013671875,109973700.0,GDAXI,EUR,-0.006245140007824057,6101.5099609375,,,,,6542.553515625001
2012-01-09,6017.22998046875,6076.58984375,5987.75,6061.259765625,110946100.0,GDAXI,EUR,-0.006716817312047874,6089.851953125,,,,,6498.60837890625
2012-01-10,6162.97998046875,6191.2900390625,6069.35986328125,6090.8701171875,171413000.0,GDAXI,EUR,0.024222108922725027,6089.133984375,,,,,6656.01837890625
2012-01-11,6152.33984375,6181.60986328125,6106.02978515625,6148.4501953125,166799400.0,GDAXI,EUR,-0.001726459724430418,6097.2919921875,,,,,6644.527031250001
2012-01-12,6179.2099609375,6256.9501953125,6148.85009765625,6160.08984375,205749500.0,GDAXI,EUR,0.004367463090452661,6113.9359375,,,,,6673.546757812501
2012-01-13,6143.080078125,6245.3798828125,6063.66015625,6242.490234375,213909600.0,GDAXI,EUR,-0.005847006824642453,6130.96796875,,,,,6634.526484375
2012-01-16,6220.009765625,6232.2099609375,6104.10986328125,6120.39990234375,108072300.0,GDAXI,EUR,0.01252298301855781,6171.52392578125,,,,,6717.610546875
2012-01-17,6332.93017578125,6343.0400390625,6270.97021484375,6301.91015625,167118800.0,GDAXI,EUR,0.018154378274501504,6205.51396484375,,,,,6839.564589843751
2012-01-18,6354.56982421875,6399.43017578125,6280.52001953125,6330.43017578125,184490500.0,GDAXI,EUR,0.003417004109765198,6245.9599609375,,,,,6862.93541015625
2012-01-19,6416.259765625,6420.35009765625,6333.7001953125,6377.240234375,335554600.0,GDAXI,EUR,0.009707964994126739,6293.369921875,,,,,6929.560546875001
2012-01-20,6404.39013671875,6431.259765625,6371.68994140625,6410.75,272361900.0,GDAXI,EUR,-0.0018499296069404148,6345.63193359375,,,,,6916.741347656251
