Date,Close,High,Low,Open,Volume,Index,Currency,Daily_Return,MA_5,MA_20,MA_50,MA_200,Volatility_20,CloseUSD
,^SSMI,^SSMI,^SSMI,^SSMI,^SSMI,,,,,,,,,
2012-01-03,6050.93017578125,6053.169921875,5998.10986328125,6020.6298828125,48743800.0,SSMI,CHF,,,,,,,6837.551098632812
2012-01-04,6058.080078125,6071.169921875,6027.5400390625,6055.27978515625,41436200.0,SSMI,CHF,0.0011816203684464899,,,,,,6845.630488281249
2012-01-05,6026.56982421875,6072.8798828125,6004.93017578125,6066.330078125,46879500.0,SSMI,CHF,-0.005201359754228085,,,,,,6810.023901367187
2012-01-06,6013.830078125,6053.97998046875,5999.16015625,6035.7099609375,38832100.0,SSMI,CHF,-0.0021139298913542826,,,,,,6795.62798828125
2012-01-09,5987.5400390625,6026.81982421875,5986.2998046875,6020.33984375,46111100.0,SSMI,CHF,-0.004371596590021509,6027.3900390625,,,,,6765.920244140624
2012-01-10,6050.77978515625,6054.669921875,6005.66015625,6029.43994140625,43573100.0,SSMI,CHF,0.010561891140798307,6027.3599609375,,,,,6837.381157226562
2012-01-11,6008.0400390625,6058.64013671875,5991.080078125,6048.419921875,39978500.0,SSMI,CHF,-0.0070635104253172765,6017.351953125,,,,,6789.085244140624
2012-01-12,6018.06982421875,6058.06982421875,6004.85986328125,6030.18017578125,40066800.0,SSMI,CHF,0.0016693938607330594,6015.651953125,,,,,6800.418901367187
2012-01-13,5996.33984375,6042.009765625,5962.22998046875,6022.5,37236200.0,SSMI,CHF,-0.0036107890242983443,6012.15390625,,,,,6775.8640234375
2012-01-16,6031.240234375,6031.240234375,5973.1298828125,5976.08984375,30272500.0,SSMI,CHF,0.005820282294602963,6020.8939453125,,,,,6815.301464843749
2012-01-17,6056.169921875,6072.7998046875,6040.2099609375,6060.4501953125,45478000.0,SSMI,CHF,0.00413342638184333,6021.97197265625,,,,,6843.472011718749
2012-01-18,6116.22998046875,6119.7099609375,6022.7001953125,6052.35009765625,45488800.0,SSMI,CHF,0.009917168667413323,6043.6099609375,,,,,6911.339877929687
2012-01-19,6194.4501953125,6194.58984375,6128.35986328125,6135.2900390625,77201800.0,SSMI,CHF,0.012788959063595451,6078.88603515625,,,,,6999.728720703124
2012-01-20,6122.669921875,6213.31982421875,6121.669921875,6204.89013671875,66764100.0,SSMI,CHF,-0.011587836074913982,6104.15205078125,,,,,6918.617011718749
2012-01-23,6127.669921875,6149.39990234375,6106.02978515625,6112.759765625,49718900.0,SSMI,CHF,0.0008166371964846153,6123.43798828125,,,,,6924.267011718749
2012-01-24,6135.10009765625,6135.10009765625,6075.85986328125,6101.919921875,51115300.0,SSMI,CHF,0.001212561361166875,6139.2240234375,,,,,6932.663110351562
2012-01-25,6073.35986328125,6117.64990234375,6032.7900390625,6114.56982421875,49714300.0,SSMI,CHF,-0.01006344369158474,6130.65,,,,,6862.896645507812
2012-01-26,6100.43017578125,6102.81982421875,6061.2900390625,6096.5,50477000.0,SSMI,CHF,0.004457221885313167,6111.84599609375,,,,,6893.486098632812
2012-01-27,6033.52001953125,6104.39990234375,6029.0,6083.18994140625,41319900.0,SSMI,CHF,-0.01096810459623554,6094.016015625,,,,,6817.877622070312
2012-01-30,5970.740234375,6015.93017578125,5965.2001953125,5985.740234375,37688200.0,SSMI,CHF,-0.01040516729090546,6062.630078125,6058.5880126953125,,,,6746.9364648437495
2012-01-31,5970.490234375,6011.39990234375,5964.77001953125,5996.14013671875,41243400.0,SSMI,CHF,-4.1870855235104365e-05,6029.70810546875,6054.566015625,,,0.0073269995887879505,6746.653964843749
2012-02-01,6069.91015625,6077.39990234375,5979.22021484375,5984.10986328125,55101000.0,SSMI,CHF,0.016651885853960824,6029.0181640625,6055.15751953125,,,0.008283922234496054,6858.9984765624995
2012-02-02,6064.41015625,6085.10986328125,6038.52978515625,6083.35986328125,51604100.0,SSMI,CHF,-0.0009061089634641029,6021.81416015625,6057.049536132812,,,0.008193613908076332,6852.783476562499
2012-02-03,6153.31005859375,6158.10986328125,6046.990234375,6062.43994140625,55582000.0,SSMI,CHF,0.014659282610054003,6045.77216796875,6064.02353515625,,,0.008767046853838471,6953.240366210937
2012-02-06,6147.02978515625,6150.7998046875,6103.77001953125,6126.5400390625,40326000.0,SSMI,CHF,-0.0010206333465561102,6081.030078125,6071.998022460937,,,0.00868694926583303,6946.143657226562
2012-02-07,6157.58984375,6158.5,6114.68017578125,6143.39990234375,51759900.0,SSMI,CHF,0.0017179123841648547,6118.45,6077.338525390625,,,0.008414220658395847,6958.076523437499
2012-02-08,6155.85986328125,6190.64013671875,6155.41015625,6176.60009765625,40068800.0,SSMI,CHF,-0.00028095090979562976,6135.63994140625,6084.729516601563,,,0.00821019851980786,6956.121645507812
2012-02-09,6169.6298828125,6189.830078125,6138.14013671875,6148.52001953125,51690100.0,SSMI,CHF,0.00223689619924361,6156.68388671875,6092.30751953125,,,0.008212711856592975,6971.681767578124
