,BTC/USD
2016-01-30,0.0018887937951603782
2016-01-31,0.0017992574065274184
2016-02-01,0.0018397318410978583
2016-02-02,0.0018528678458797844
2016-02-03,0.0018104117646536885
2016-02-04,0.0019957975307785874
2016-02-05,0.0019670626463129523
2016-02-06,0.0018724398104728716
2016-02-07,0.0018733645405137537
2016-02-08,0.001843421545639678
2016-02-09,0.001867787361450619
2016-02-10,0.0019208221124343387
2016-02-11,0.0019019957492351614
2016-02-12,0.001945490027844434
2016-02-13,0.002017181229002067
2016-02-14,0.002162225035118596
2016-02-15,0.0020957426761439076
2016-02-16,0.0021646596871788947
2016-02-17,0.0022480242011602976
2016-02-18,0.0023051262091877364
2016-02-19,0.002290140744324045
2016-02-20,0.0024447060155952456
2016-02-21,0.002460125766631983
2016-02-22,0.002450216957377346
2016-02-23,0.002289678235309515
2016-02-24,0.002329492024998676
2016-02-25,0.0023256136881999964
2016-02-26,0.0023974088530900367
2016-02-27,0.0024008721989236246
2016-02-28,0.0024101673053700643
2016-02-29,0.002449735729131219
2016-03-01,0.002425445366223022
2016-03-02,0.0023203763351873877
2016-03-03,0.0022983129848628543
2016-03-04,0.002197225966370129
2016-03-05,0.0020993759350027594
2016-03-06,0.002166726290347182
2016-03-07,0.002229141392278152
2016-03-08,0.002225847671481649
2016-03-09,0.0022342275514970933
2016-03-10,0.002255658767770011
2016-03-11,0.002298681033754866
2016-03-12,0.0022036901490227745
2016-03-13,0.00222672545944945
2016-03-14,0.002249118844226443
2016-03-15,0.002252818052378151
2016-03-16,0.0022545261102643152
2016-03-17,0.0022885930958532565
2016-03-18,0.0021840994651980902
2016-03-19,0.0021925547981162794
2016-03-20,0.002223800075533136
2016-03-21,0.0022195724090740415
2016-03-22,0.002264699004678556
2016-03-23,0.002264245999273913
2016-03-24,0.0022487038532613512
2016-03-25,0.0022560927659548784
2016-03-26,0.0022633402764528064
2016-03-27,0.0023465728918484964
2016-03-28,0.0023226597934540203
2016-03-29,0.0022498549420104656
2016-03-30,0.0022338125605320014
2016-03-31,0.002251865099495784
2016-04-01,0.0022634816786484065
2016-04-02,0.002290971014242408
2016-04-03,0.0022912636102316755
2016-04-04,0.002296359561048683
2016-04-05,0.0023207631033109956
2016-04-06,0.002314940558319853
2016-04-07,0.0023086367850825838
2016-04-08,0.002286026257219067
2016-04-09,0.0022771746525673824
2016-04-10,0.0022974919305662005
2016-04-11,0.002306164406570913
2016-04-12,0.0023317098219606315
2016-04-13,0.0023179699059685736
2016-04-14,0.0023231413096883257
2016-04-15,0.002374392549883137
2016-04-16,0.0023824985531409114
2016-04-17,0.002352555558266837
2016-04-18,0.002363804376515626
2016-04-19,0.002429088128691761
2016-04-20,0.0024845765389555547
2016-04-21,0.0025604104500596514
2016-04-22,0.002525607654674866
2016-04-23,0.0025684980220740078
2016-04-24,0.002646568449371655
2016-04-25,0.002673661513232161
2016-04-26,0.0027176652429290456
2016-04-27,0.0025156991334084077
2016-04-28,0.0025565036024313083
2016-04-29,0.002613935932899386
2016-04-30,0.002549963966875919
2016-05-01,0.0025835307169989577
2016-05-02,0.0025155292203831443
2016-05-03,0.0025687053735624645
2016-05-04,0.0025349027611213056
2016-05-05,0.0025467367713486286
2016-05-06,0.0026564582514065163
2016-05-07,0.0026463893207246823
2016-05-08,0.0026465025000787985
2016-05-09,0.002664762678519217
2016-05-10,0.002574282552625599
2016-05-11,0.002591580274573764
2016-05-12,0.0026108124131163243
2016-05-13,0.002619343486925436
2016-05-14,0.002619352702547145
2016-05-15,0.00263725433570544
2016-05-16,0.0026051220546990735
2016-05-17,0.0026015360259014817
2016-05-18,0.0026094251740609114
2016-05-19,0.0024593424387867008
2016-05-20,0.0024967215764155636
2016-05-21,0.002501553154084789
2016-05-22,0.002465080027265211
2016-05-23,0.0025106786354941435
2016-05-24,0.0025279101201612733
2016-05-25,0.002562052558652959
2016-05-26,0.002597770868456917
2016-05-27,0.002787261618076907
2016-05-28,0.003321157718248501
2016-05-29,0.0032852317689679067
2016-05-30,0.0033572443649326484
2016-05-31,0.0033338597248455597
2016-06-01,0.003386082925142513
2016-06-02,0.0033960104536287458
2016-06-03,0.0036906459751752927
2016-06-04,0.0037239863665901
2016-06-05,0.003745219159008091
2016-06-06,0.003844871708384145
2016-06-07,0.0037605067234709366
2016-06-08,0.003808144000014851
2016-06-09,0.003741944733419542
2016-06-10,0.0037687449133026025
2016-06-11,0.00404483745201753
2016-06-12,0.004668203991529228
2016-06-13,0.004966331081750847
2016-06-14,0.004788759298870812
2016-06-15,0.004872840903416461
2016-06-16,0.005550770835162892
2016-06-17,0.005386580135004614
2016-06-18,0.005455638548235201
2016-06-19,0.0055269242620376285
2016-06-20,0.0052763301966393394
2016-06-21,0.004610337374888104
2016-06-22,0.003944703962383528
2016-06-23,0.0042076221938888
2016-06-24,0.004597569706986366
2016-06-25,0.004595908591173285
2016-06-26,0.004258486665960003
2016-06-27,0.00450297538197595
2016-06-28,0.004424894875092058
2016-06-29,0.00435779017366382
2016-06-30,0.004673422337322061
2016-07-01,0.004701346247077286
2016-07-02,0.004959971150818785
2016-07-03,0.0045349564691886494
2016-07-04,0.004770857377724338
2016-07-05,0.004647848987079036
2016-07-06,0.004711113078159966
2016-07-07,0.004364131673352463
2016-07-08,0.004609120336846132
2016-07-09,0.004462255581477502
2016-07-10,0.004447156361283339
2016-07-11,0.004431104476194986
2016-07-12,0.004590511116733479
2016-07-13,0.004495359822586011
2016-07-14,0.004529426520186775
2016-07-15,0.0045782808347726595
2016-07-16,0.004554802310539407
2016-07-17,0.004731194493840664
2016-07-18,0.004671242842787835
2016-07-19,0.004668959096533025
2016-07-20,0.004601212181466927
2016-07-21,0.004594861466156577
2016-07-22,0.0044590376015719215
2016-07-23,0.004505627177122771
2016-07-24,0.004559690045903423
2016-07-25,0.004491858462312873
2016-07-26,0.0044700312622946384
2016-07-27,0.004494264891531687
2016-07-28,0.004500710066964557
2016-07-29,0.00451917817286979
2016-07-30,0.0045008235343068515
2016-07-31,0.004214266081164774
2016-08-01,0.0040405435482774
2016-08-02,0.003485594360311144
2016-08-03,0.003663855010913941
2016-08-04,0.003776473940034836
2016-08-05,0.003745842365426176
2016-08-06,0.003866019832277683
2016-08-07,0.003912373257522235
2016-08-08,0.003896934787253901
2016-08-09,0.003866236975364206
2016-08-10,0.00390683409289865
2016-08-11,0.0038786838244351915
2016-08-12,0.003863953229109396
2016-08-13,0.0038453532246184503
2016-08-14,0.003702716135708914
2016-08-15,0.0036722066680879013
2016-08-16,0.003768452893289693
2016-08-17,0.003728601089160981
2016-08-18,0.003739000342283453
2016-08-19,0.0037513815300497604
2016-08-20,0.0038086347318708655
2016-08-21,0.003804963458572464
2016-08-22,0.0038563468853411663
2016-08-23,0.0038248467383864147
2016-08-24,0.003794337846741759
2016-08-25,0.0037714911685719442
2016-08-26,0.0037893268524373824
2016-08-27,0.003697752371465798
2016-08-28,0.0037351689475578543
2016-08-29,0.00373700919201791
2016-08-30,0.0037690565165116453
2016-08-31,0.0037498903272619407
2016-09-01,0.003719985058839237
2016-09-02,0.0037505037420819593
2016-09-03,0.003964482990476893
2016-09-04,0.004062833257310166
2016-09-05,0.004043544961072815
2016-09-06,0.004079838383269063
2016-09-07,0.004118605047941516
2016-09-08,0.004229694759835041
2016-09-09,0.004197091042180613
2016-09-10,0.004203205607184667
2016-09-11,0.004044761999114785
2016-09-12,0.004059143552768346
2016-09-13,0.004068561918155146
2016-09-14,0.0040821791511832
2016-09-15,0.004048876774207942
2016-09-16,0.004047159212711891
2016-09-17,0.004037826091825901
2016-09-18,0.004074535368951776
2016-09-19,0.004068429443593076
2016-09-20,0.004059794982027914
2016-09-21,0.003954451786246432
2016-09-22,0.003946420947903222
2016-09-23,0.004008175404952914
2016-09-24,0.004006127809004402
2016-09-25,0.003989150905886989
2016-09-26,0.004057256654223388
2016-09-27,0.004039543653321952
2016-09-28,0.004025973650355159
2016-09-29,0.004035079836556561
2016-09-30,0.00407322329481093
2016-10-01,0.004113310673269583
2016-10-02,0.0040841420786072585
2016-10-03,0.004095852829894222
2016-10-04,0.004077649097136772
2016-10-05,0.004099419851472037
2016-10-06,0.004104232709909667
2016-10-07,0.00414292334570302
2016-10-08,0.004161674255999453
2016-10-09,0.004139441568626013
2016-10-10,0.004160598908141262
2016-10-11,0.004368944531790091
2016-10-12,0.004322892918156516
2016-10-13,0.004328498320061136
2016-10-14,0.004362395104636636
2016-10-15,0.004346050623559016
2016-10-16,0.004374219323265894
2016-10-17,0.004351212523668881
2016-10-18,0.004339577225284661
2016-10-19,0.004269367435316782
2016-10-20,0.004272547400782811
2016-10-21,0.004291147405273756
2016-10-22,0.004522028103883359
2016-10-23,0.004519923486275522
2016-10-24,0.004488687712468553
2016-10-25,0.004524802581994185
2016-10-26,0.004720295293240468
2016-10-27,0.004814747928067107
2016-10-28,0.004827374481761421
2016-10-29,0.005061671296143351
2016-10-30,0.004942626198809362
2016-10-31,0.004934208304354367
2016-11-01,0.0052061866439524936
2016-11-02,0.005310330656959067
2016-11-03,0.004818400194145733
2016-11-04,0.004955563779736362
2016-11-05,0.00495729113283048
2016-11-06,0.0050337663936079
2016-11-07,0.0049545823160243325
2016-11-08,0.005017969666045622
2016-11-09,0.005144658545611034
2016-11-10,0.005071627047471069
2016-11-11,0.005079903251742285
2016-11-12,0.004972729603098813
2016-11-13,0.004944202070121634
2016-11-14,0.0049724179998897715
2016-11-15,0.005034682196015253
2016-11-16,0.005342123399903085
2016-11-17,0.005311727399624367
2016-11-18,0.005411833242393242
2016-11-19,0.0054121258383825095
2016-11-20,0.005217821942336713
2016-11-21,0.005295411141388233
2016-11-22,0.0054095869346016245
2016-11-23,0.005345860334506165
2016-11-24,0.005305234994130237
2016-11-25,0.00531806889931301
2016-11-26,0.005258928798946946
2016-11-27,0.005227343407491385
2016-11-28,0.005262995768002486
2016-11-29,0.005261023624956718
2016-11-30,0.005356212357567379
2016-12-01,0.005460800448345064
2016-12-02,0.00566057727173341
2016-12-03,0.005596511421563781
2016-12-04,0.0056221510090878404
2016-12-05,0.00547897595826103
2016-12-06,0.005531104698435464
2016-12-07,0.005567983888586602
2016-12-08,0.005593255427218651
2016-12-09,0.005611978114673599
2016-12-10,0.0056294929797082865
2016-12-11,0.005583073317182701
2016-12-12,0.0056808003775978885
2016-12-13,0.005685226755900087
2016-12-14,0.005693955677587768
2016-12-15,0.005661936575935517
2016-12-16,0.005726285806472704
2016-12-17,0.005782170488469993
2016-12-18,0.005779349356274265
2016-12-19,0.005799958942274173
2016-12-20,0.005876981956566935
2016-12-21,0.006192218424468035
2016-12-22,0.006477766191056599
2016-12-23,0.007019853826974955
2016-12-24,0.006801278863228916
2016-12-25,0.006776374797512523
2016-12-26,0.006884209091037272
2016-12-27,0.007125677963014387
2016-12-28,0.0075288464374065125
2016-12-29,0.007505971536395213
2016-12-30,0.007390285533174227
2016-12-31,0.007413924754811032
2017-01-01,0.007740268350777145
2017-01-02,0.007961325196644742
2017-01-03,0.008169783711659509
2017-01-04,0.009216230228218767
2017-01-05,0.007882339254927921
2017-01-06,0.006833165490319098
2017-01-07,0.006893410313337551
2017-01-08,0.006918077652771288
2017-01-09,0.006839082495432761
2017-01-10,0.006884860520296843
2017-01-11,0.005658813056152456
2017-01-12,0.005914332871354313
2017-01-13,0.006095047757213541
2017-01-14,0.006042465723646286
2017-01-15,0.006074418588017501
2017-01-16,0.006166295456576418
2017-01-17,0.006887304387978851
2017-01-18,0.006686111814705428
2017-01-19,0.00680364727800818
2017-01-20,0.006765456589692551
2017-01-21,0.007018013582514901
2017-01-22,0.0070452290413512315
2017-01-23,0.00701068140349252
2017-01-24,0.006743384023746309
2017-01-25,0.00682694667359446
2017-01-26,0.006978350698631227
2017-01-27,0.006998771940362452
2017-01-28,0.007016135899591651
2017-01-29,0.006996374726765349
2017-01-30,0.007004736175537374
2017-01-31,0.007476774142915048
2017-02-01,0.007652487250091608
2017-02-02,0.007867428954978797
2017-02-03,0.008038329779694086
2017-02-04,0.008160913675764407
2017-02-05,0.008014076567260903
2017-02-06,0.00811608889177087
2017-02-07,0.008335022112810854
2017-02-08,0.008351253126546178
2017-02-09,0.007703068341795254
2017-02-10,0.007649193817283283
2017-02-11,0.007798068730137234
2017-02-12,0.0077483464191816145
2017-02-13,0.007667765598932745
2017-02-14,0.007799012179409712
2017-02-15,0.00782666192441909
2017-02-16,0.008015020016533383
2017-02-17,0.008192148873595019
2017-02-18,0.008269625757256958
2017-02-19,0.008207814278547942
2017-02-20,0.008510829680109933
2017-02-21,0.008844137982182771
2017-02-22,0.008864331713253052
2017-02-23,0.009329377327658872
2017-02-24,0.009395058215533037
2017-02-25,0.009113463374681363
2017-02-26,0.009315033212468505
2017-02-27,0.009454414883009268
2017-02-28,0.009454414883009268
2017-03-01,0.009855762120161113
2017-03-02,0.01012480528424486
2017-03-03,0.010351099483125065
2017-03-04,0.01016387376052829
2017-03-05,0.010276831939723355
2017-03-06,0.010330715679857034
2017-03-07,0.009865576757281409
2017-03-08,0.009171594364470268
2017-03-09,0.009534816574611162
2017-03-10,0.008857537496147944
2017-03-11,0.009415346406725837
2017-03-12,0.009845192954013376
2017-03-13,0.009944657159120747
2017-03-14,0.010020906061189936
2017-03-15,0.01011159353857201
2017-03-16,0.009528400197996134
2017-03-17,0.008701924811871858
2017-03-18,0.007509000596055755
2017-03-19,0.008102782685975501
2017-03-20,0.008267832166881806
2017-03-21,0.008893586704368898
2017-03-22,0.008219799194580754
2017-03-23,0.008120240529350863
2017-03-24,0.007166464000793869
2017-03-25,0.007499195750533526
2017-03-26,0.007442065231676426
2017-03-27,0.008187997236015026
2017-03-28,0.008201020061442835
2017-03-29,0.008133263354778673
2017-03-30,0.008005489911733358
2017-03-31,0.008433542868645746
2017-04-01,0.00851573699867008
2017-04-02,0.008720232796349894
2017-04-03,0.00911318114626652
2017-04-04,0.009013528020914109
2017-04-05,0.00893359862992481
2017-04-06,0.009479989385205004
2017-04-07,0.00942544442421369
2017-04-08,0.009416478776243355
2017-04-09,0.009528965806778537
2017-04-10,0.009521982669428391
2017-04-11,0.009690712639254808
2017-04-12,0.009646925764656268
2017-04-13,0.009353536079969534
2017-04-14,0.00933711614598917
2017-04-15,0.009384111208895225
2017-04-16,0.009482441892532365
2017-04-17,0.009585964427049924
2017-04-18,0.009753562027358822
2017-04-19,0.009740539201931013
2017-04-20,0.009917855827284973
2017-04-21,0.009851516022458599
2017-04-22,0.009942674648500557
2017-04-23,0.009711473131060203
2017-04-24,0.010116689777377197
2017-04-25,0.01026144991513799
2017-04-26,0.010408569252056337
2017-04-27,0.010754428078944389
